@relation exp_4th_09

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
-1.04, -0.88, 1.35, -250, -250, 249.99, 1.91794, 433.007, 2.02533, 329.507, 69.5127
2, -1.73, -1.07, -169.75, -250, -250, 2.85268, 392.193, 2.13333, 340.173, 85.986
-0.48, 1.32, 2, 122.95, 249.99, -218.08, 2.44393, 353.795, 2.21433, 350.024, 0
-2, -0.93, 0.14, -250, 249.99, 249.99, 2.21009, 433.001, 2.26467, 365.189, 81.9522
2, -1.95, 1.73, -156.37, -250, -142.44, 3.28564, 327.476, 2.40767, 374.864, 43.1136
-0.6, 0.8, -1.5, 249.99, 249.99, -250, 1.80278, 433.001, 2.43433, 397.924, 60
-2, 0.23, -0.6, -250, 249.99, 249.99, 2.10069, 433.001, 2.46867, 408.281, 53.1301
2, -2, 2, -250, -250, 249.99, 3.4641, 433.007, 2.60967, 420.79, 0
0.08, -0.21, -1.82, 249.99, 249.99, -250, 1.83382, 433.001, 2.61267, 441.602, 34.9152
-2, 0.18, 0.04, 99.91, -244.03, 239.63, 2.00848, 356.308, 2.65533, 451.508, 87.7076
0.78, -1.38, -0.41, -190.51, 14.26, 249.99, 1.63735, 314.631, 2.70833, 453.905, 65.7952
2, 0.7, 0.1, 92.84, -227.31, -250, 2.12132, 350.413, 2.724, 467.926, 84.2608
-2, 0.53, 1.39, -247.82, 249.99, 249.99, 2.49259, 431.746, 2.785, 489.16, 67.0455
0.09, -1.65, 2, -250, -250, 249.99, 2.59434, 433.007, 2.85633, 508.683, 0
2, -0.22, -2, 74.73, -108.65, -250, 2.83697, 282.647, 2.95267, 514.717, 0
-2, 0.85, 0.24, -250, 249.99, 191.09, 2.18634, 401.884, 3.01367, 529.618, 76.1135
-0.21, -1.54, 2, -250, -250, 214.42, 2.53292, 413.492, 3.09467, 548.096, 0
1.14, -0.05, -2, 137.28, -67.21, -250, 2.30263, 293.024, 3.152, 556.254, 0
-2, 0.26, 1.41, -250, 249.99, 120.39, 2.46083, 373.482, 3.24433, 572.351, 65.7952
-0.41, 0.22, 0.47, -250, -250, 249.99, 0.661362, 433.007, 3.21733, 589.949, 61.9657
0.98, 0.21, 2, 249.99, -102.36, -224.04, 2.23707, 350.951, 3.23867, 604.025, 0
-0.1, 0.54, -0.75, -180.63, 249.99, -20.54, 0.92957, 309.102, 3.274, 606.983, 41.4096
0.08, 0.27, 1.01, -19.08, 221.87, 76.71, 1.04852, 235.531, 3.205, 598.88, 89.427
-0.69, -0.82, 0.48, 148.57, 157.91, 105.32, 1.17427, 241.041, 3.186, 597.717, 61.3146
-2, 0.37, 1.25, -7.98, 92.3, 173.55, 2.38734, 196.73, 3.16467, 589.844, 75.5225
-0.03, -0.12, 1.01, -173.93, -250, -33.1, 1.01755, 306.345, 3.15467, 589.867, 89.427
-0.29, 0.19, -0.29, 38.31, -189.57, -61.63, 0.451996, 202.984, 3.018, 574.518, 73.142
0.83, -0.18, 1.04, 134.39, -75.16, -44.91, 1.34272, 160.395, 2.971, 568.114, 87.7076
-0.02, 0.28, 1.53, 17.65, 249.99, -53.69, 1.55554, 256.299, 2.99133, 557.681, 57.9945
-0.72, 0.49, 0.98, -48.79, 21.9, 67.67, 1.31107, 86.2514, 2.94267, 552.367, 11.4783
-0.02, 0.03, 0.37, -60.22, -12.15, 7.29, 0.371753, 61.8645, 2.84767, 530.023, 68.2844
-0.35, 0.15, 0.33, -67.14, 118.97, -73.45, 0.503885, 155.102, 2.71533, 516.35, 70.7312
-0.67, -0.21, 1.14, 72.14, 85.3, -36.34, 1.33888, 117.477, 2.656, 503.109, 81.9522
-0.62, -0.52, 1.09, 65.61, -71.37, -66.67, 1.35753, 117.657, 2.628, 484.898, 84.8364
-0.39, 0.37, 1.16, 11.05, -161.51, -31.07, 1.27851, 164.842, 2.50267, 473.392, 80.7931
-0.09, 0.59, 0.47, -32.2, -124.57, 18.38, 0.759671, 129.971, 2.44433, 454.231, 61.9657
0.66, 0.11, 0.66, -3.99, -179.04, 10.84, 0.93984, 179.412, 2.39767, 435.694, 48.7001
0.19, -0.14, 1.62, -10.99, 234.74, 36.86, 1.6371, 237.87, 2.26267, 420.114, 51.6839
-0.3, -0.05, 0.92, -44.29, 93.37, 84.43, 0.968969, 133.447, 2.23467, 402.517, 23.0739
-0.03, 0.02, -0.04, -60.26, 138.18, -26.2, 0.0538516, 153.008, 2.16367, 390.553, 87.7076
-0.46, 0.03, 1.29, -8.01, 43.14, -73.95, 1.36989, 85.9873, 2.13733, 379.564, 73.142
-0.68, -0.1, 1.25, 10.68, -5.26, -7.39, 1.4265, 14.0122, 2.11167, 361.337, 75.5225
-0.28, 0.15, 0.85, -6.7, -158.97, -8.73, 0.907414, 159.35, 2.02367, 342.224, 31.7883
0.05, 0.27, 0.03, -2.97, -133, 18.2, 0.276225, 134.272, 1.91067, 322.363, 88.2809
0.67, 0.06, 1.75, 22.16, -80.59, 8.91, 1.87483, 84.0548, 1.85267, 311.639, 41.4096
-0.37, 0.05, 2, 18.44, 139.93, 23.12, 2.03455, 143.021, 1.83033, 294.653, 0
-0.12, 0.08, 0.43, -53.48, 57.55, 67.75, 0.453542, 103.741, 1.72633, 276.798, 64.5324
-0.96, -0.37, 2, 146.77, -61.52, -4.75, 2.24911, 159.213, 1.731, 268.75, 0
-0.97, 0.13, 1.73, -1.14, -150.06, -11.1, 1.98764, 150.474, 1.703, 253.48, 43.1136
0.06, 0.23, 0.27, -22.61, -237.06, -3.91, 0.359722, 238.168, 1.685, 237.267, 74.3357
0.38, 0.09, -0.03, 3.73, -199.88, -19.91, 0.391663, 200.904, 1.59533, 225.504, 88.2809
0.78, -0.17, 1.63, -7.1, 175.43, -0.42, 1.81499, 175.574, 1.635, 216.564, 50.9499
0, 0.29, 0.64, -57.5, 144.73, 19.33, 0.702638, 156.929, 1.62067, 213.361, 50.2082
-0.08, -0.08, -0.27, -52.17, 230.81, 36.09, 0.292746, 239.369, 1.56867, 210.27, 74.3357
-0.71, -0.35, 2, 3.66, 96.92, -11.03, 2.15095, 97.6143, 1.55, 204.862, 0
-0.83, -0.15, 2, -30.13, -33.1, -14.24, 2.17058, 46.9703, 1.61067, 192.21, 0
-0.14, 0.2, 0.41, -12.47, -250, -23.01, 0.477179, 251.366, 1.61, 192.076, 65.7952
0.34, 0, 0.06, 9.17, -226.97, 2.76, 0.345254, 227.172, 1.555, 191.557, 86.5602
1.19, -0.02, 1.05, -9.62, 138.78, 19.33, 1.58714, 140.45, 1.56933, 186.437, 87.134
0.1, 0.18, 0.96, -46.15, 185.13, 3.36, 0.981835, 190.825, 1.53767, 189.647, 16.2602
-0.04, 0, -0.19, -37.56, 166.73, 40.04, 0.194165, 175.536, 1.53133, 195.136, 79.0472
-0.27, -0.32, 0.51, -49.65, 226.77, -19.82, 0.659848, 232.986, 1.54033, 196.358, 59.3362
-1.31, -0.05, 2, -10.05, 92.15, -17.3, 2.39136, 94.297, 1.585, 193.882, 0
-0.32, 0.07, 0.41, -38.31, -236.15, -30.28, 0.524786, 241.146, 1.53733, 197.252, 65.7952
0.14, 0.07, -0.07, -5.93, -192.83, -6.07, 0.171464, 193.017, 1.48267, 197.292, 85.986
1.1, -0.45, 1.85, 249.99, -232.78, -41.26, 2.19886, 344.07, 1.55767, 208.921, 31.7883
0.36, 0.01, 0.88, -34.55, 100.05, 33.63, 0.950842, 111.062, 1.55167, 208.067, 28.3576
0.08, 0.07, -0.18, -59.33, 188.08, 46.35, 0.209045, 202.589, 1.49767, 208.439, 79.6302
-0.11, -0.27, -0.11, -86.88, 249.99, 11.58, 0.311609, 264.91, 1.47167, 212.651, 83.6847
-1.3, -0.14, 0.58, 59.5, 111.92, -18.84, 1.43038, 128.146, 1.536, 211.505, 54.5495
-0.45, 0.06, 1.04, -21.33, -248.58, -31.2, 1.13477, 251.437, 1.52833, 217.372, 87.7076
0.15, 0.07, -0.12, -5.29, -209.94, -17.49, 0.20445, 210.734, 1.472, 224.352, 83.1079
1.2, 0.2, 1.02, 73.01, -59.16, -21.98, 1.58758, 96.5064, 1.51, 223.677, 88.854
0.44, -0.07, 0.69, -41.7, 67.63, 18.3, 0.82134, 81.5328, 1.53833, 222.792, 46.3699
-0.31, -0.44, 1.03, 3.88, 249.99, -12.91, 1.16215, 250.353, 1.515, 227.963, 88.2809
-1.48, -0, 1.51, 34.83, 130.78, -51.47, 2.11436, 144.795, 1.534, 229.149, 59.3362
-0.31, 0.32, 0.5, -27.86, -250, -29.56, 0.669701, 253.278, 1.55067, 233.437, 60
0.29, 0.11, -0.3, -15.3, -250, -23.86, 0.431509, 251.602, 1.463, 235.974, 72.5424
1, 0.15, 1.19, -47.32, 77.71, 38.57, 1.5616, 98.8214, 1.44667, 236.018, 79.0472
0.41, 0.07, 0.52, -59.01, 172.29, 47.52, 0.665883, 188.213, 1.46133, 236.526, 58.6677
0.03, -0.17, -0.17, -67.31, 249.99, 48.19, 0.242281, 263.34, 1.457, 241.258, 80.2122
-1.07, -0.57, 2, 121.6, 243.74, 26.37, 2.33876, 273.662, 1.49233, 248.217, 0
-1.37, 0.24, 1.64, -19.49, 4.06, -58.47, 2.15037, 61.7664, 1.56967, 243.565, 50.2082
-0.23, 0.27, 0.01, -36.44, -250, -16.79, 0.354824, 253.199, 1.57233, 243.037, 89.427
0.67, -0.03, 0.58, 6.2, -250, -50.34, 0.886679, 255.093, 1.513, 249.535, 54.5495
1.27, -0.04, 2, -48.36, 62.52, 33.72, 2.36949, 85.933, 1.524, 251.773, 0
0.35, 0.15, 0.26, -52.04, 249.99, 44.09, 0.461086, 259.128, 1.52433, 253.794, 74.9299
-0.02, -0.18, -0.22, -70.63, 249.99, 29.27, 0.284956, 261.42, 1.525, 257.494, 77.291
-1.32, -0.49, 2, 166.05, 106.7, 37.32, 2.44591, 200.874, 1.57667, 262.238, 0
-0.92, 0.29, 1.25, -50.1, -79.6, -50.61, 1.57892, 106.806, 1.61733, 260.427, 75.5225
-0.02, 0.12, 0.08, -24.88, -250, -18.35, 0.145602, 251.904, 1.617, 262.057, 85.4114
0.88, -0.42, 1.46, 187.32, -250, -89.07, 1.75568, 324.842, 1.67233, 269.729, 62.6129
0.98, -0.23, 0.55, -19.26, 74.38, 48.75, 1.14708, 90.9939, 1.619, 270.492, 56.633
0.09, 0.07, -0.16, -27.99, 249.99, 16.29, 0.196469, 252.079, 1.603, 270.143, 80.7931
-0.71, -0.18, 1.5, 26.09, 249.99, 33.16, 1.66928, 253.526, 1.67333, 273.623, 60
-1.58, -0.06, 2, -6.65, 55.53, -85.32, 2.54951, 102.016, 1.68133, 261.072, 0
-0.31, 0.19, 0.2, -31.06, -250, -34.72, 0.41497, 254.303, 1.663, 265.991, 78.463
0.33, -0.08, 0.07, -14.53, -250, -17.25, 0.346699, 251.015, 1.668, 265.591, 85.986
1.18, 0.35, 1.93, -32.27, 79.4, 11.43, 2.28906, 86.4659, 1.767, 258.08, 21.5652
0.42, 0.13, 0.42, -59.94, 202.11, 24.8, 0.60803, 212.265, 1.732, 261.299, 65.1654
-0.05, -0.07, -0.13, -63.79, 249.99, 28.62, 0.155885, 259.583, 1.68867, 262.676, 82.5304
-1.25, 0.51, 1.12, -46.61, -236.08, -59.72, 1.75414, 247.937, 1.77333, 266.332, 83.1079
0.1, 0.14, -0.1, -26.07, -250, -7.03, 0.198997, 251.454, 1.704, 270.63, 84.2608
1.11, -0.29, 2, 119.96, -216.75, -49.87, 2.30569, 252.701, 1.77733, 279.262, 0
0.66, -0.2, 1.28, -27.29, 53.93, 49.03, 1.45396, 77.8276, 1.78933, 274.711, 73.7398
0.13, 0.06, -0.17, -35.35, 211.98, 28.88, 0.222261, 216.839, 1.70167, 276.682, 80.2122
-0.16, -0.21, -0.13, -65.25, 249.99, 14.72, 0.294279, 258.784, 1.68067, 277.433, 82.5304
-1.32, -0.42, 1.14, 83.14, 146.29, -34.76, 1.79399, 171.818, 1.75333, 276.601, 81.9522
-0.39, 0.2, 0.44, -29.46, -250, -50.03, 0.621048, 256.653, 1.70967, 282.131, 63.8961
0.21, 0.03, -0.08, -17.93, -250, -16.98, 0.226716, 251.217, 1.687, 282.334, 85.4114
1.05, -0.23, 0.42, 249.99, -250, -94.91, 1.15404, 366.064, 1.73133, 289.981, 65.1654
0.9, 0.13, 0.38, -57.74, 122.79, 10.42, 0.985546, 136.088, 1.657, 283.289, 67.6663
0.06, 0.03, -0.22, -25.73, 249.99, 12.99, 0.23, 251.646, 1.559, 290.178, 77.291
-0.32, -0.31, 0.61, -34.3, 249.99, 16.2, 0.755381, 252.852, 1.58333, 290.087, 52.4105
-1.16, 0.24, 2, -19.73, 49.03, -61.1, 2.32448, 80.7863, 1.654, 284.198, 0
-0.09, 0.19, 0.13, -33.44, -250, -7.8, 0.247184, 252.347, 1.55733, 289.086, 82.5304
0.4, -0.05, -0.06, -31.39, -221.2, -24.15, 0.407554, 224.718, 1.549, 286.773, 86.5602
1.07, 0.2, 1.76, -43.62, 16.09, 21.85, 2.06942, 51.3713, 1.636, 277.829, 40.5358
0.36, 0.06, 0.23, -21.37, 198.62, 12.06, 0.431393, 200.13, 1.53067, 275.228, 76.7029
-0.08, -0.12, -0.14, -36.75, 249.99, 13.79, 0.200998, 253.053, 1.46, 279.235, 81.9522
-1.22, -0.59, 1.49, 144.13, 188.8, 24.79, 2.0141, 238.817, 1.56267, 281.385, 60.6594
-0.8, 0.3, 0.91, -46.23, -250, -36.98, 1.24824, 256.914, 1.53767, 274.946, 24.4946
0.07, 0.02, -0.13, 1.04, -199.13, -8.18, 0.148997, 199.301, 1.48633, 277.144, 82.5304
0.72, -0.55, 2, 249.99, -250, -25.92, 2.19565, 354.495, 1.58467, 284.866, 0
0.85, 0.19, 0.27, -15.24, 130.03, 1.36, 0.911866, 130.927, 1.54867, 279.445, 74.3357
-0.01, 0.03, -0.13, -27.18, 249.99, -9.16, 0.133791, 251.63, 1.433, 284.073, 82.5304
-0.56, -0.49, 2, 22.88, 236.13, 23.33, 2.13394, 238.38, 1.51133, 282.958, 0
-1.27, 0.36, 1.94, -14.66, -63.34, -62.62, 2.34651, 90.267, 1.61433, 278.253, 19.9484
0.57, -0.05, -0.15, 1.88, -233.56, -16.94, 0.591523, 234.181, 1.52467, 282.562, 81.3731
1.38, 0.36, 0.9, -115.55, 41.06, 3.96, 1.68642, 122.692, 1.58033, 278.353, 25.8419
0.26, 0.11, -0.02, -58.06, 249.99, 25.93, 0.283019, 257.95, 1.585, 278.072, 88.854
-0.1, -0.19, -0.08, -98.15, 249.99, -2.33, 0.229129, 268.577, 1.50133, 278.341, 85.4114
-1.55, -0.61, 1, 126.04, 141.48, 86.26, 1.94283, 208.191, 1.59533, 280.697, 0
-0.65, 0.21, 0.3, -30.02, -243.79, 0.45, 0.746056, 245.632, 1.52067, 276.953, 72.5424
0.32, -0.07, 0.04, -21.56, -250, 1.69, 0.33, 250.934, 1.46367, 281.72, 87.7076
0.94, 0.02, 0.68, 249.99, -250, -106.48, 1.16034, 369.233, 1.50633, 292.728, 47.1564
0.47, 0.24, 0.4, -40.74, 162.28, 48.34, 0.662193, 174.159, 1.52667, 290.108, 66.4218
0.08, -0.17, -0.21, -56.01, 249.99, 32.97, 0.28178, 258.3, 1.446, 292.601, 77.8776
-1.1, -0.69, 2, 132.72, 125.01, 24.19, 2.38455, 183.922, 1.538, 291.015, 0
-1.32, 0.45, 1.16, -52.07, -56.69, -32.1, 1.81397, 83.3993, 1.625, 286.214, 80.7931
-0.02, 0.07, -0.08, -24.21, -213.36, 49.92, 0.108167, 220.455, 1.574, 275.967, 85.4114
0.66, -0.57, 2, 152.33, -250, -77.64, 2.18186, 302.874, 1.63467, 285.601, 0
0.97, 0.02, 1.53, -28.66, 141.45, 48.62, 1.81168, 152.294, 1.70833, 283.268, 57.9945
0.09, 0.1, -0.28, -31.72, 249.99, 30.17, 0.310644, 253.794, 1.68267, 283.648, 73.7398
-0.19, -0.23, 0.05, -60.21, 249.99, 11.31, 0.30249, 257.387, 1.585, 290.036, 87.134
-1.56, -0.01, 1.24, -52.41, 249.99, -25.72, 1.99281, 256.716, 1.665, 291.265, 76.1135
-0.28, 0.15, 0.07, -25.45, -206.99, 25.41, 0.325269, 210.091, 1.66467, 290.636, 85.986
0.41, -0.18, 0.33, -3.28, -239.94, 5.17, 0.556237, 240.018, 1.59433, 296.197, 70.7312
1.15, 0.48, 1.12, -110.18, -4.1, 30.62, 1.6755, 114.429, 1.66433, 293.292, 83.1079
0.07, 0.02, -0.13, 1.04, -199.13, -8.18, 0.148997, 199.301, 1.66033, 290.219, 82.5304
0.72, -0.55, 2, 249.99, -250, -25.92, 2.19565, 354.495, 1.65933, 295.825, 0
0.85, 0.19, 0.27, -15.24, 130.03, 1.36, 0.911866, 130.927, 1.636, 289.606, 74.3357
-0.01, 0.03, -0.13, -27.18, 249.99, -9.16, 0.133791, 251.63, 1.63433, 292.205, 82.5304
-0.56, -0.49, 2, 22.88, 236.13, 23.33, 2.13394, 238.38, 1.627, 284.086, 0
-1.27, 0.36, 1.94, -14.66, -63.34, -62.62, 2.34651, 90.267, 1.70233, 283.886, 19.9484
-0.08, -0.2, -0.16, -52, 249.99, -13.24, 0.268328, 255.684, 1.71133, 284.849, 80.7931
-1.2, -0.83, 0.88, 193.85, 224.45, 59.1, 1.70391, 302.404, 1.70667, 291.351, 28.3576
-1.26, 0.57, 0.6, -47.69, -239.91, 30.99, 1.50748, 246.559, 1.66867, 297.284, 53.1301
0.09, -0.06, -0.21, -0.11, -250, 55.3, 0.23622, 256.043, 1.655, 299.051, 77.8776
0.48, -0.59, 2, 249.99, -250, -95.33, 2.13974, 366.173, 1.66933, 313.543, 0
0.81, 0.21, 0.67, -49.26, 103.42, 6.91, 1.07196, 114.761, 1.71267, 307.73, 47.9329
0.18, -0.08, -0.29, -40.08, 249.99, -22.13, 0.350571, 254.148, 1.71867, 306.454, 73.142
-0.38, -0.52, 1.78, 7.13, 238.41, -32.15, 1.89293, 240.674, 1.70267, 303.918, 38.7394
-1.24, -0.03, 2, -6.03, 107.03, -49.95, 2.3534, 118.266, 1.773, 300.21, 0
-0.23, 0.23, -0.01, 0.94, -250, 31.15, 0.325423, 251.935, 1.77433, 300.504, 89.427
-1.32, 0.45, 1.16, -52.07, -56.69, -32.1, 1.81397, 83.3993, 1.81733, 284.984, 80.7931
-0.02, 0.07, -0.08, -24.21, -213.36, 49.92, 0.108167, 220.455, 1.786, 286.188, 85.4114
0.66, -0.57, 2, 152.33, -250, -77.64, 2.18186, 302.874, 1.87833, 290.888, 0
0.97, 0.02, 1.53, -28.66, 141.45, 48.62, 1.81168, 152.294, 1.836, 288.782, 57.9945
0.09, 0.1, -0.28, -31.72, 249.99, 30.17, 0.310644, 253.794, 1.754, 294.483, 73.7398
-0.19, -0.23, 0.05, -60.21, 249.99, 11.31, 0.30249, 257.387, 1.764, 295.617, 87.134
-1.56, -0.01, 1.24, -52.41, 249.99, -25.72, 1.99281, 256.716, 1.75, 290.555, 76.1135
-0.28, 0.15, 0.07, -25.45, -206.99, 25.41, 0.325269, 210.091, 1.68267, 291.859, 85.986
0.41, -0.18, 0.33, -3.28, -239.94, 5.17, 0.556237, 240.018, 1.69767, 289.743, 70.7312
1.15, 0.48, 1.12, -110.18, -4.1, 30.62, 1.6755, 114.429, 1.77367, 283.856, 83.1079
0.07, 0.02, -0.13, 1.04, -199.13, -8.18, 0.148997, 199.301, 1.68733, 279.863, 82.5304
0.72, -0.55, 2, 249.99, -250, -25.92, 2.19565, 354.495, 1.77967, 288.799, 0
0.85, 0.19, 0.27, -15.24, 130.03, 1.36, 0.911866, 130.927, 1.79267, 285.407, 74.3357
-0.01, 0.03, -0.13, -27.18, 249.99, -9.16, 0.133791, 251.63, 1.70667, 290.121, 82.5304
-0.56, -0.49, 2, 22.88, 236.13, 23.33, 2.13394, 238.38, 1.801, 292.587, 0
-1.27, 0.36, 1.94, -14.66, -63.34, -62.62, 2.34651, 90.267, 1.811, 279.744, 19.9484
1.23, 0.12, 1.18, -84.53, -38.91, 36.58, 1.70871, 99.987, 1.85167, 280.191, 79.6302
0.43, 0.03, 0.07, -44.81, 242.14, -4.01, 0.436692, 246.284, 1.86367, 280.345, 85.986
-0.07, -0.16, -0.21, -54.05, 249.99, -7.15, 0.27313, 255.866, 1.77667, 281.307, 77.8776
