@relation exp_4th_10

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.1, 0, 0.78, -61.97, 234.57, -117.6, 0.786384, 269.617, 1.54933, 236.992, 38.7394
-0.78, -0.32, 0.81, -105.55, 249.99, -36.35, 1.16914, 273.783, 1.58967, 241.402, 35.9041
-0.82, -0.5, 0.94, -105.59, 249.99, 102.26, 1.34387, 290.002, 1.61167, 252.968, 19.9484
-0.68, -0.07, 0.84, 6.94, 10.94, 23.06, 1.08301, 26.4502, 1.60067, 245.043, 32.8599
-0.68, -0.14, 0.73, 60.08, -142.81, -22.57, 1.00742, 156.569, 1.59033, 241.531, 43.1136
-0.46, -0.04, 0.97, 14.9, -147.77, 21.67, 1.07429, 150.092, 1.58, 242.297, 14.0699
-0.02, 0.17, 0.73, -67.75, -47.13, 76.87, 0.7498, 112.784, 1.551, 242.162, 43.1136
-0.75, 0.12, 1.18, -79.28, 58.36, 133.45, 1.40332, 165.832, 1.57267, 244.704, 79.6302
-0.38, 0.06, 0.93, -62.42, -128.23, 176.83, 1.00643, 227.174, 1.561, 249.284, 21.5652
0.08, -0.01, 0.5, -44.78, -124.11, 226.79, 0.506458, 262.378, 1.535, 255.289, 60
0.31, -0.17, 0.57, 25.15, 50.38, 241.36, 0.670746, 247.841, 1.52733, 259.001, 55.2498
-0.89, 0.14, 0.97, -104.07, 104.21, 150.66, 1.32386, 210.686, 1.554, 260.378, 14.0699
-0.39, -0.06, 0.84, -100.91, -55.21, 106.27, 0.928062, 156.602, 1.53433, 265.625, 32.8599
-0.57, -0.13, 0.83, -86.79, 46.88, 93.13, 1.01523, 135.659, 1.53, 255.491, 33.9013
-0.65, -0.1, 0.83, -89.91, -7.2, 80.13, 1.05896, 120.65, 1.52167, 256.279, 33.9013
-0.55, -0.1, 0.58, -70.28, -44.05, 118.15, 0.805543, 144.358, 1.50367, 257.276, 54.5495
-0.55, -0.25, 0.52, -35, -42.75, 92.53, 0.79712, 107.77, 1.5, 258.645, 58.6677
-0.74, -0.44, 0.66, 76.81, -105.81, 92.5, 1.0848, 160.162, 1.503, 260.857, 48.7001
-0.52, 0.01, 1.33, -60.85, -115.03, 80.11, 1.42808, 152.814, 1.526, 265.866, 70.7312
-0.05, 0.39, 1.21, -105.06, -88.08, 87.62, 1.27228, 162.705, 1.52933, 264.429, 77.8776
-0.35, 0.38, 1.19, -73.48, -64.41, 81.97, 1.2973, 127.542, 1.53467, 261.451, 79.0472
0.1, -0.1, 0.51, -18.98, -163.53, 132.85, 0.529245, 211.545, 1.51233, 263.441, 59.3362
0.36, 0.02, 0.42, 42.95, -163.64, 72.46, 0.553534, 184.047, 1.49667, 255.199, 65.1654
0.45, 0.11, 0.8, 44.76, 162.83, 104.66, 0.924446, 198.673, 1.48233, 259.536, 36.8699
-0.13, -0.02, 1.05, 7.73, 232.97, 30.1, 1.05821, 235.034, 1.46067, 263.773, 87.134
-0.78, 0.17, 1.15, -36.9, 5.81, 6.97, 1.39993, 37.9993, 1.473, 257.453, 81.3731
-0.28, 0, 1.17, -31.16, -95.27, 6.46, 1.20304, 100.444, 1.465, 258.089, 80.2122
-0.53, 0.01, 0.66, -22.74, 39.7, 47.78, 0.846522, 66.1523, 1.455, 256.084, 48.7001
-0.43, -0.15, 0.64, 12.14, 3.66, 40.33, 0.785493, 42.2763, 1.44867, 252.458, 50.2082
-0.33, -0.15, 0.69, 67.86, -148.88, -46.77, 0.779423, 170.17, 1.43567, 250.242, 46.3699
-0.68, -0.07, 0.84, 6.94, 10.94, 23.06, 1.08301, 26.4502, 1.45933, 237.802, 32.8599
-0.68, -0.14, 0.73, 60.08, -142.81, -22.57, 1.00742, 156.569, 1.44733, 232.254, 43.1136
-0.46, -0.04, 0.97, 14.9, -147.77, 21.67, 1.07429, 150.092, 1.421, 223.137, 14.0699
-0.02, 0.17, 0.73, -67.75, -47.13, 76.87, 0.7498, 112.784, 1.39867, 228.164, 43.1136
-0.75, 0.12, 1.18, -79.28, 58.36, 133.45, 1.40332, 165.832, 1.41533, 229.685, 79.6302
-0.38, 0.06, 0.93, -62.42, -128.23, 176.83, 1.00643, 227.174, 1.412, 235.79, 21.5652
0.08, -0.01, 0.5, -44.78, -124.11, 226.79, 0.506458, 262.378, 1.401, 242.588, 60
0.31, -0.17, 0.57, 25.15, 50.38, 241.36, 0.670746, 247.841, 1.36767, 244.114, 55.2498
0.6, 0.6, 1.22, 8.18, -170.33, 68.82, 1.48607, 183.89, 1.40267, 240.109, 77.291
0.74, 0.05, 0.86, 0.18, 52.82, 55.05, 1.13565, 76.2921, 1.438, 230.522, 30.6834
0.47, 0.05, 0.42, 3.55, 130.17, 61.79, 0.632297, 144.135, 1.43433, 226.476, 65.1654
-0, 0.14, 0.84, 14.24, 246.08, 103.87, 0.851587, 267.483, 1.40033, 226.651, 32.8599
-0.13, -0.09, 1.03, -23.31, 190.78, 104.2, 1.04207, 218.628, 1.399, 228.514, 88.2809
-0.63, 0.07, 1.17, -60.79, 15.5, 68.38, 1.33068, 92.7982, 1.41033, 225.776, 80.2122
-0.04, 0.08, 0.99, -32.07, -62.48, -1.02, 0.994032, 70.2373, 1.39467, 223.054, 8.10961
-0.5, -0.08, 0.72, -32.04, 59.07, 34.8, 0.880227, 75.6761, 1.397, 219.502, 43.9455
-0.39, -0.25, 0.86, -9.75, 13.93, 20.55, 0.976832, 26.6723, 1.403, 215.3, 30.6834
-0.42, -0.05, 0.85, 57.45, -94.48, -64.16, 0.949421, 127.842, 1.38567, 213.332, 31.7883
-0.28, 0.01, 1.09, 10.99, -131.95, -93.91, 1.12543, 162.329, 1.36967, 212.694, 84.8364
0.45, 0.11, 0.8, 44.76, 162.83, 104.66, 0.924446, 198.673, 1.36, 213.744, 36.8699
-0.13, -0.02, 1.05, 7.73, 232.97, 30.1, 1.05821, 235.034, 1.336, 215.442, 87.134
-0.78, 0.17, 1.15, -36.9, 5.81, 6.97, 1.39993, 37.9993, 1.38233, 206.586, 81.3731
-0.28, 0, 1.17, -31.16, -95.27, 6.46, 1.20304, 100.444, 1.404, 201.714, 80.2122
-0.53, 0.01, 0.66, -22.74, 39.7, 47.78, 0.846522, 66.1523, 1.39867, 194.98, 48.7001
-0.43, -0.15, 0.64, 12.14, 3.66, 40.33, 0.785493, 42.2763, 1.39933, 187.824, 50.2082
-0.33, -0.15, 0.69, 67.86, -148.88, -46.77, 0.779423, 170.17, 1.36833, 194.952, 46.3699
-0.68, -0.07, 0.84, 6.94, 10.94, 23.06, 1.08301, 26.4502, 1.373, 191.887, 32.8599
-0.68, -0.14, 0.73, 60.08, -142.81, -22.57, 1.00742, 156.569, 1.38467, 195.728, 43.1136
-0.46, -0.04, 0.97, 14.9, -147.77, 21.67, 1.07429, 150.092, 1.393, 200.002, 14.0699
-0.02, 0.17, 0.73, -67.75, -47.13, 76.87, 0.7498, 112.784, 1.38467, 197.61, 43.1136
-0.75, 0.12, 1.18, -79.28, 58.36, 133.45, 1.40332, 165.832, 1.4, 205.281, 79.6302
-0.38, 0.06, 0.93, -62.42, -128.23, 176.83, 1.00643, 227.174, 1.394, 210.015, 21.5652
0.08, -0.01, 0.5, -44.78, -124.11, 226.79, 0.506458, 262.378, 1.36467, 217.06, 60
0.31, -0.17, 0.57, 25.15, 50.38, 241.36, 0.670746, 247.841, 1.369, 221.231, 55.2498
0.24, -0.1, 1.29, 7.1, -24.82, 27.44, 1.31594, 37.6749, 1.355, 214.174, 73.142
0.41, 0.04, 0.7, 10.38, -36.67, 22.22, 0.812219, 44.1153, 1.34767, 204.233, 45.573
0.39, 0.07, 0.72, 1.89, 37.59, 78.96, 0.821827, 87.4715, 1.36733, 194.992, 43.9455
0.25, 0.02, 0.92, 25.21, 70.3, 74.88, 0.953572, 105.757, 1.372, 190.109, 23.0739
0.22, 0.07, 0.76, 14.47, 119.41, 87.74, 0.794292, 148.884, 1.32633, 189.252, 40.5358
-0.19, -0.04, 1.14, -23.8, 62.72, 69.5, 1.15642, 96.5945, 1.317, 190.851, 81.9522
-0.11, -0.11, 0.96, 2.43, 15.54, 11.25, 0.972522, 19.338, 1.325, 185.308, 16.2602
-0.23, -0.11, 1.07, -14.56, -22.48, 23, 1.09995, 35.3036, 1.33933, 175.169, 85.986
0.02, 0.04, 0.89, -23.11, -9.05, 14.4, 0.891123, 28.6938, 1.32933, 166.112, 27.1268
-0.08, -0.06, 0.87, -13.34, 23.53, 10.54, 0.875728, 29.0294, 1.30067, 162.87, 29.5414
-0.13, -0.06, 0.91, 4.71, 20.48, -12.18, 0.921195, 24.2892, 1.30033, 160.93, 24.4946
0.45, 0.11, 0.8, 44.76, 162.83, 104.66, 0.924446, 198.673, 1.30233, 167.141, 36.8699
-0.13, -0.02, 1.05, 7.73, 232.97, 30.1, 1.05821, 235.034, 1.29233, 174.693, 87.134
-0.78, 0.17, 1.15, -36.9, 5.81, 6.97, 1.39993, 37.9993, 1.31833, 169.146, 81.3731
-0.28, 0, 1.17, -31.16, -95.27, 6.46, 1.20304, 100.444, 1.32067, 165.681, 80.2122
-0.53, 0.01, 0.66, -22.74, 39.7, 47.78, 0.846522, 66.1523, 1.31533, 158.947, 48.7001
-0.43, -0.15, 0.64, 12.14, 3.66, 40.33, 0.785493, 42.2763, 1.316, 151.791, 50.2082
-0.33, -0.15, 0.69, 67.86, -148.88, -46.77, 0.779423, 170.17, 1.285, 158.919, 46.3699
-0.68, -0.07, 0.84, 6.94, 10.94, 23.06, 1.08301, 26.4502, 1.28967, 155.854, 32.8599
-0.68, -0.14, 0.73, 60.08, -142.81, -22.57, 1.00742, 156.569, 1.30133, 159.695, 43.1136
-0.46, -0.04, 0.97, 14.9, -147.77, 21.67, 1.07429, 150.092, 1.30967, 163.969, 14.0699
-0.02, 0.17, 0.73, -67.75, -47.13, 76.87, 0.7498, 112.784, 1.30133, 161.577, 43.1136
-0.75, 0.12, 1.18, -79.28, 58.36, 133.45, 1.40332, 165.832, 1.31667, 169.248, 79.6302
-0.38, 0.06, 0.93, -62.42, -128.23, 176.83, 1.00643, 227.174, 1.31067, 173.982, 21.5652
0.08, -0.01, 0.5, -44.78, -124.11, 226.79, 0.506458, 262.378, 1.28133, 181.027, 60
0.31, -0.17, 0.57, 25.15, 50.38, 241.36, 0.670746, 247.841, 1.28567, 185.198, 55.2498
-0.19, -0.05, 1.04, 4.36, -0.42, -31.43, 1.0584, 31.7338, 1.26, 177.369, 87.7076
0.03, -0.01, 0.95, -7.94, 10.59, -19.16, 0.950526, 23.2873, 1.24733, 166.376, 18.1949
0.04, 0.03, 0.91, -0.71, 29.69, -39.24, 0.911373, 49.2116, 1.26033, 155.508, 24.4946
-0.13, 0.08, 0.86, -4.55, 31.49, -46.17, 0.873441, 56.0713, 1.261, 147.685, 30.6834
-0.22, -0.1, 1.01, 8.89, 33.68, -10.56, 1.03851, 36.399, 1.251, 147.478, 89.427
-0.14, -0.02, 0.93, 3.27, 34.39, 19.39, 0.940691, 39.6149, 1.249, 147.07, 21.5652
-0.21, -0.01, 0.91, -7.68, 30.6, 34.37, 0.93397, 46.6545, 1.24733, 145.544, 24.4946
-0.26, -0.04, 0.96, -6.22, 10.92, 33.45, 0.995389, 35.7329, 1.24967, 141.551, 16.2602
-0.26, 0, 0.99, -1.59, -5.68, 27.03, 1.02357, 27.6661, 1.25633, 135.307, 8.10961
-0.16, 0.05, 0.86, -1.73, -2.83, 19.09, 0.876185, 19.376, 1.24633, 130.894, 30.6834
-0.2, 0.03, 0.94, 2.68, -3.97, 15.85, 0.961509, 16.558, 1.246, 130.67, 19.9484
0.45, 0.11, 0.8, 44.76, 162.83, 104.66, 0.924446, 198.673, 1.24433, 139.077, 36.8699
-0.13, -0.02, 1.05, 7.73, 232.97, 30.1, 1.05821, 235.034, 1.25267, 146.552, 87.134
-0.78, 0.17, 1.15, -36.9, 5.81, 6.97, 1.39993, 37.9993, 1.289, 146.628, 81.3731
-0.28, 0, 1.17, -31.16, -95.27, 6.46, 1.20304, 100.444, 1.30067, 149.812, 80.2122
-0.53, 0.01, 0.66, -22.74, 39.7, 47.78, 0.846522, 66.1523, 1.29533, 143.077, 48.7001
-0.43, -0.15, 0.64, 12.14, 3.66, 40.33, 0.785493, 42.2763, 1.296, 135.922, 50.2082
-0.33, -0.15, 0.69, 67.86, -148.88, -46.77, 0.779423, 170.17, 1.265, 143.049, 46.3699
-0.68, -0.07, 0.84, 6.94, 10.94, 23.06, 1.08301, 26.4502, 1.26967, 139.984, 32.8599
-0.68, -0.14, 0.73, 60.08, -142.81, -22.57, 1.00742, 156.569, 1.28133, 143.826, 43.1136
-0.46, -0.04, 0.97, 14.9, -147.77, 21.67, 1.07429, 150.092, 1.28967, 148.099, 14.0699
-0.02, 0.17, 0.73, -67.75, -47.13, 76.87, 0.7498, 112.784, 1.28133, 145.707, 43.1136
-0.75, 0.12, 1.18, -79.28, 58.36, 133.45, 1.40332, 165.832, 1.29667, 153.379, 79.6302
-0.38, 0.06, 0.93, -62.42, -128.23, 176.83, 1.00643, 227.174, 1.29067, 158.113, 21.5652
0.08, -0.01, 0.5, -44.78, -124.11, 226.79, 0.506458, 262.378, 1.26133, 165.158, 60
0.31, -0.17, 0.57, 25.15, 50.38, 241.36, 0.670746, 247.841, 1.26567, 169.329, 55.2498
-0.18, 0.08, 0.91, 6.77, -0.42, 10.12, 0.931075, 12.1829, 1.23633, 160.87, 24.4946
-0.19, 0.1, 0.92, 0.14, 0.03, 9.28, 0.944722, 9.2811, 1.231, 148.935, 23.0739
-0.18, 0.06, 0.92, 0.43, -1.95, 5.35, 0.939361, 5.71051, 1.25, 136.004, 23.0739
-0.17, 0.07, 0.94, 0.02, -2.28, 4.84, 0.95781, 5.35018, 1.25433, 125.679, 19.9484
-0.17, 0.06, 0.93, 0.02, -4.52, 4.83, 0.947312, 6.61511, 1.25033, 124.784, 21.5652
-0.15, 0.07, 0.91, -1.4, 9.22, 5, 0.924932, 10.5815, 1.255, 124.048, 24.4946
-0.19, 0.08, 0.96, -2.53, 2.95, -0.94, 0.981886, 3.99837, 1.26333, 121.941, 16.2602
-0.13, 0.01, 0.94, -0.88, 5.61, 7.96, 0.948999, 9.77794, 1.26367, 119.682, 19.9484
-0.22, 0.05, 0.91, -0.69, 9.15, 9.57, 0.93755, 13.2583, 1.25867, 118.558, 24.4946
-0.19, 0.05, 0.91, -1.79, -5.83, 5.95, 0.930967, 8.5203, 1.26067, 117.109, 24.4946
-0.17, 0.05, 0.91, -3.68, 2.47, 5.48, 0.927092, 7.04796, 1.26067, 115.075, 24.4946
-0.21, 0.03, 0.99, -2.25, -5.73, 9.64, 1.01247, 11.4379, 1.25967, 113.976, 8.10961
0.45, 0.11, 0.8, 44.76, 162.83, 104.66, 0.924446, 198.673, 1.26333, 123.241, 36.8699
-0.13, -0.02, 1.05, 7.73, 232.97, 30.1, 1.05821, 235.034, 1.26767, 131.479, 87.134
-0.78, 0.17, 1.15, -36.9, 5.81, 6.97, 1.39993, 37.9993, 1.29867, 132.385, 81.3731
-0.28, 0, 1.17, -31.16, -95.27, 6.46, 1.20304, 100.444, 1.30167, 126.407, 80.2122
-0.53, 0.01, 0.66, -22.74, 39.7, 47.78, 0.846522, 66.1523, 1.30167, 121.054, 48.7001
-0.43, -0.15, 0.64, 12.14, 3.66, 40.33, 0.785493, 42.2763, 1.27233, 121.269, 50.2082
-0.33, -0.15, 0.69, 67.86, -148.88, -46.77, 0.779423, 170.17, 1.263, 125.623, 46.3699
-0.68, -0.07, 0.84, 6.94, 10.94, 23.06, 1.08301, 26.4502, 1.276, 123.314, 32.8599
-0.68, -0.14, 0.73, 60.08, -142.81, -22.57, 1.00742, 156.569, 1.287, 128.958, 43.1136
-0.46, -0.04, 0.97, 14.9, -147.77, 21.67, 1.07429, 150.092, 1.297, 126.319, 14.0699
-0.02, 0.17, 0.73, -67.75, -47.13, 76.87, 0.7498, 112.784, 1.27467, 131.346, 43.1136
-0.75, 0.12, 1.18, -79.28, 58.36, 133.45, 1.40332, 165.832, 1.29133, 132.867, 79.6302
-0.38, 0.06, 0.93, -62.42, -128.23, 176.83, 1.00643, 227.174, 1.288, 138.972, 21.5652
0.08, -0.01, 0.5, -44.78, -124.11, 226.79, 0.506458, 262.378, 1.277, 145.769, 60
0.31, -0.17, 0.57, 25.15, 50.38, 241.36, 0.670746, 247.841, 1.24367, 147.296, 55.2498
-0.18, 0, 0.94, -7.71, -2.96, 28.59, 0.957079, 29.7589, 1.23533, 136.355, 19.9484
-0.26, 0.08, 0.95, -9.16, -17.45, 31.52, 0.98818, 37.1742, 1.25867, 125.104, 18.1949
-0.2, 0.09, 0.96, -10.54, -48.99, 4.43, 0.984733, 50.3064, 1.26533, 116.673, 16.2602
-0.11, 0.06, 0.92, -9.72, -57.33, 2.7, 0.928493, 58.2108, 1.26267, 118.421, 23.0739
-0.06, 0.09, 1.03, -4.84, -53.48, -21.67, 1.03566, 57.9062, 1.26167, 120.772, 88.2809
-0, 0.22, 0.87, -3.13, -29.27, -34.58, 0.897385, 45.4126, 1.25933, 122.747, 29.5414
-0.1, 0.22, 0.64, -8.58, -24.27, -40.51, 0.684105, 47.997, 1.252, 124.954, 50.2082
-0.25, 0.13, 0.93, -33.16, -37.22, -21.57, 0.971751, 54.3155, 1.257, 127.707, 21.5652
0.05, 0.1, 1.17, -4.07, -76.22, -31.25, 1.17533, 82.478, 1.26333, 130.904, 80.2122
0.13, 0.24, 1.14, -1.17, -60.79, -28.89, 1.17222, 67.3159, 1.27267, 133.719, 81.9522
0.32, 0.24, 0.93, 8.65, -49.24, -10.79, 1.01237, 51.1451, 1.28633, 135.526, 21.5652
0.45, 0.11, 0.8, 44.76, 162.83, 104.66, 0.924446, 198.673, 1.29233, 145.288, 36.8699
-0.13, -0.02, 1.05, 7.73, 232.97, 30.1, 1.05821, 235.034, 1.294, 153.862, 87.134
-0.78, 0.17, 1.15, -36.9, 5.81, 6.97, 1.39993, 37.9993, 1.32633, 155.13, 81.3731
-0.28, 0, 1.17, -31.16, -95.27, 6.46, 1.20304, 100.444, 1.33367, 158.973, 80.2122
-0.53, 0.01, 0.66, -22.74, 39.7, 47.78, 0.846522, 66.1523, 1.32833, 152.238, 48.7001
-0.43, -0.15, 0.64, 12.14, 3.66, 40.33, 0.785493, 42.2763, 1.329, 145.083, 50.2082
-0.33, -0.15, 0.69, 67.86, -148.88, -46.77, 0.779423, 170.17, 1.298, 152.21, 46.3699
-0.68, -0.07, 0.84, 6.94, 10.94, 23.06, 1.08301, 26.4502, 1.30267, 149.145, 32.8599
-0.68, -0.14, 0.73, 60.08, -142.81, -22.57, 1.00742, 156.569, 1.31433, 152.987, 43.1136
-0.46, -0.04, 0.97, 14.9, -147.77, 21.67, 1.07429, 150.092, 1.32267, 157.26, 14.0699
-0.02, 0.17, 0.73, -67.75, -47.13, 76.87, 0.7498, 112.784, 1.31433, 154.868, 43.1136
-0.75, 0.12, 1.18, -79.28, 58.36, 133.45, 1.40332, 165.832, 1.32967, 162.54, 79.6302
-0.38, 0.06, 0.93, -62.42, -128.23, 176.83, 1.00643, 227.174, 1.32367, 167.274, 21.5652
0.08, -0.01, 0.5, -44.78, -124.11, 226.79, 0.506458, 262.378, 1.29433, 174.319, 60
0.31, -0.17, 0.57, 25.15, 50.38, 241.36, 0.670746, 247.841, 1.29867, 178.49, 55.2498
0.54, 0.22, 0.7, 49.48, 108.38, 44.3, 0.911043, 127.11, 1.279, 176.192, 45.573
-0.2, -0.08, 1.53, 22.51, 184.07, -16.78, 1.54509, 186.199, 1.29367, 171.388, 57.9945
-0.18, 0.23, 1.08, -26.15, -86.07, -15.27, 1.11879, 91.2417, 1.32367, 162.449, 85.4114
0.14, 0.09, 0.35, -18.81, 33.39, -53.63, 0.387556, 65.9157, 1.308, 155.413, 69.5127
-0.08, -0.05, 0.12, -1.01, 32.05, -90.82, 0.152643, 96.3146, 1.279, 158.234, 83.1079
-0.65, -0.38, 1.28, 182.4, -35.18, -62.81, 1.48503, 196.093, 1.313, 165.643, 73.7398
0.22, 0.44, 1.31, 19.65, -250, -53.84, 1.39932, 256.486, 1.337, 174.294, 71.9408
0.72, 0.58, 0.27, -36.97, -145.14, -33.89, 0.963172, 153.561, 1.353, 179.169, 74.3357
0.59, 0.05, 0.03, -49.32, 46.45, -6.11, 0.592874, 68.025, 1.336, 179.898, 88.2809
0.96, -0.21, 1.29, 131.59, 76.3, -81.95, 1.62167, 172.781, 1.38167, 187.327, 73.142
0.28, 0.03, 1.37, -34.45, 82.8, -36.94, 1.39864, 96.9908, 1.40567, 190.021, 68.2844
0.45, 0.11, 0.8, 44.76, 162.83, 104.66, 0.924446, 198.673, 1.40733, 197.365, 36.8699
-0.13, -0.02, 1.05, 7.73, 232.97, 30.1, 1.05821, 235.034, 1.40333, 202.673, 87.134
-0.78, 0.17, 1.15, -36.9, 5.81, 6.97, 1.39993, 37.9993, 1.423, 201.301, 81.3731
-0.28, 0, 1.17, -31.16, -95.27, 6.46, 1.20304, 100.444, 1.42167, 203.441, 80.2122
-0.53, 0.01, 0.66, -22.74, 39.7, 47.78, 0.846522, 66.1523, 1.41633, 196.707, 48.7001
-0.43, -0.15, 0.64, 12.14, 3.66, 40.33, 0.785493, 42.2763, 1.417, 189.551, 50.2082
-0.33, -0.15, 0.69, 67.86, -148.88, -46.77, 0.779423, 170.17, 1.386, 196.679, 46.3699
-0.68, -0.07, 0.84, 6.94, 10.94, 23.06, 1.08301, 26.4502, 1.39067, 193.614, 32.8599
-0.68, -0.14, 0.73, 60.08, -142.81, -22.57, 1.00742, 156.569, 1.40233, 197.455, 43.1136
-0.46, -0.04, 0.97, 14.9, -147.77, 21.67, 1.07429, 150.092, 1.41067, 201.729, 14.0699
-0.02, 0.17, 0.73, -67.75, -47.13, 76.87, 0.7498, 112.784, 1.40233, 199.337, 43.1136
-0.75, 0.12, 1.18, -79.28, 58.36, 133.45, 1.40332, 165.832, 1.41767, 207.009, 79.6302
-0.38, 0.06, 0.93, -62.42, -128.23, 176.83, 1.00643, 227.174, 1.41167, 211.743, 21.5652
0.08, -0.01, 0.5, -44.78, -124.11, 226.79, 0.506458, 262.378, 1.38233, 218.787, 60
