@relation exp_4th_13

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.12, -0.1, 0.96, -11.74, 25.99, -23.64, 0.972625, 37.0426, 1.21533, 15.5857, 16.2602
0.13, -0.04, 0.97, 1.38, 13.71, -13.17, 0.97949, 19.0609, 1.21233, 16.4393, 14.0699
0.15, -0.05, 0.98, 2.11, 10.94, 1.05, 0.992673, 11.191, 1.21133, 16.7827, 11.4783
0.15, -0.03, 0.97, -0.05, 12.86, 0.73, 0.981988, 12.8808, 1.20867, 17.066, 14.0699
0.14, -0.06, 0.99, 1.05, 16.79, -0.12, 1.00165, 16.8232, 1.20767, 17.4797, 8.10961
0.11, -0.07, 1, 3.43, 18.1, 1.74, 1.00846, 18.5041, 1.20667, 18.101, 0
0.1, -0.03, 0.97, 5.55, 12.89, 1.49, 0.975602, 14.1129, 1.203, 18.5917, 14.0699
0.08, -0.05, 0.98, 5.08, 6.02, 6.27, 0.98453, 10.0678, 1.2, 19.0857, 11.4783
0.12, -0.03, 0.97, 1.94, 4.8, 5.42, 0.977855, 7.49533, 1.19667, 19.3787, 14.0699
0.09, -0.03, 0.99, -3.75, 1.32, 5.58, 0.994535, 6.85137, 1.193, 19.567, 8.10961
0.1, -0.04, 0.98, -4.1, 3.44, 2.04, 0.985901, 5.72758, 1.18967, 19.7073, 11.4783
0.09, -0.04, 0.97, -3.29, 9.55, 0.37, 0.974987, 10.1076, 1.18633, 19.9627, 14.0699
0.1, -0.05, 0.96, -1.88, 3.52, -0.91, 0.966488, 4.09303, 1.18267, 20.0563, 16.2602
0.1, -0.05, 1, 1.05, 7.77, -3.2, 1.00623, 8.46849, 1.181, 20.34, 0
0.09, -0.05, 0.97, -0.05, 8.03, -1.4, 0.975449, 8.15128, 1.17767, 20.6237, 14.0699
0.08, -0.05, 0.96, 0.67, 11.49, -3.72, 0.964624, 12.0958, 1.174, 21.0267, 16.2602
0.25, -0, 0.96, 1.81, 0.62, 0.81, 0.992018, 2.07764, 1.17367, 21.1057, 16.2602
0.24, -0.01, 0.96, 2.79, -0.7, 1.94, 0.989596, 3.46954, 1.17367, 21.1787, 16.2602
0.23, -0, 0.97, 4.25, 0.72, 2.49, 0.996895, 4.97805, 1.17333, 21.2463, 14.0699
0.24, 0.01, 0.98, 3.02, -3.89, 0.45, 1.00901, 4.9452, 1.17433, 21.243, 11.4783
0.25, 0.01, 0.97, 0.45, -0.03, 1.36, 1.00175, 1.43283, 1.17433, 21.059, 14.0699
0.05, -0.06, 0.96, -3.22, 7.77, -5.07, 0.963172, 9.8207, 1.169, 21.533, 16.2602
0.06, -0.05, 0.97, -2.25, 9.06, -7.22, 0.973139, 11.8015, 1.165, 21.8923, 14.0699
0.05, -0.08, 0.98, -0.35, 1.05, -6.15, 0.98453, 6.2488, 1.16233, 21.947, 11.4783
0.06, -0.07, 0.98, 0.83, 1.98, -5.2, 0.984327, 5.62577, 1.15767, 22.1187, 11.4783
0.08, -0.07, 0.97, -3.94, 6.56, -4.7, 0.975807, 8.98038, 1.15367, 22.0177, 14.0699
0.05, -0.07, 1, -5.21, 12.34, -4.63, 1.00369, 14.1724, 1.14867, 21.573, 0
0.04, -0.11, 0.97, -2.54, 10.07, -2.31, 0.977036, 10.6392, 1.143, 19.9523, 14.0699
0.02, -0.07, 0.96, 2.57, 5.23, -0.12, 0.962756, 5.82857, 1.13867, 16.969, 16.2602
0.01, -0.06, 0.98, 9.8, -1.93, 2.6, 0.981886, 10.3211, 1.135, 14.5073, 11.4783
-0.01, -0.02, 0.98, 3.6, -8.95, 10.06, 0.980255, 13.9379, 1.12933, 13.2153, 11.4783
0.07, 0.02, 0.92, -0.57, -10.73, 14.35, 0.922876, 17.9271, 1.125, 13.1283, 23.0739
0.09, -0.01, 0.95, -3.57, 3.32, 6.62, 0.954306, 8.22142, 1.12067, 13.1087, 18.1949
0.11, -0.07, 1, 3.43, 18.1, 1.74, 1.00846, 18.5041, 1.12167, 13.4297, 0
0.1, -0.03, 0.97, 5.55, 12.89, 1.49, 0.975602, 14.1129, 1.11867, 13.4953, 14.0699
0.08, -0.05, 0.98, 5.08, 6.02, 6.27, 0.98453, 10.0678, 1.11633, 13.2987, 11.4783
0.12, -0.03, 0.97, 1.94, 4.8, 5.42, 0.977855, 7.49533, 1.117, 13.0397, 14.0699
0.09, -0.03, 0.99, -3.75, 1.32, 5.58, 0.994535, 6.85137, 1.117, 12.8157, 8.10961
0.1, -0.04, 0.98, -4.1, 3.44, 2.04, 0.985901, 5.72758, 1.117, 12.7297, 11.4783
0.09, -0.04, 0.97, -3.29, 9.55, 0.37, 0.974987, 10.1076, 1.11667, 12.815, 14.0699
0.1, -0.05, 0.96, -1.88, 3.52, -0.91, 0.966488, 4.09303, 1.11633, 12.706, 16.2602
0.1, -0.05, 1, 1.05, 7.77, -3.2, 1.00623, 8.46849, 1.118, 12.6663, 0
0.09, -0.05, 0.97, -0.05, 8.03, -1.4, 0.975449, 8.15128, 1.118, 12.772, 14.0699
0.08, -0.05, 0.96, 0.67, 11.49, -3.72, 0.964624, 12.0958, 1.116, 12.9007, 16.2602
0.25, -0, 0.96, 1.81, 0.62, 0.81, 0.992018, 2.07764, 1.11933, 12.6927, 16.2602
0.24, -0.01, 0.96, 2.79, -0.7, 1.94, 0.989596, 3.46954, 1.12333, 12.3443, 16.2602
0.23, -0, 0.97, 4.25, 0.72, 2.49, 0.996895, 4.97805, 1.123, 12.485, 14.0699
0.24, 0.01, 0.98, 3.02, -3.89, 0.45, 1.00901, 4.9452, 1.12367, 12.5493, 11.4783
0.25, 0.01, 0.97, 0.45, -0.03, 1.36, 1.00175, 1.43283, 1.12467, 12.362, 14.0699
0.03, -0.02, 0.98, 1.63, -5.92, 2.82, 0.980663, 6.7569, 1.118, 12.4623, 11.4783
0.06, -0.01, 1, -4.52, -10.31, -5.57, 1.00185, 12.5599, 1.11267, 13.081, 0
0.11, -0.03, 0.97, -3.68, -2.71, -7.8, 0.976678, 9.04027, 1.114, 13.0187, 14.0699
0.06, -0.05, 0.98, -2.17, 2.04, -1.3, 0.983107, 3.24969, 1.11433, 12.5847, 11.4783
0.05, -0.08, 0.97, -0.82, -2.29, -3.43, 0.974577, 4.20493, 1.114, 12.551, 14.0699
0.05, -0.06, 0.96, 0.73, -10.41, -1.98, 0.963172, 10.6217, 1.11267, 12.7213, 16.2602
0.07, -0.06, 0.98, 5.92, -14.77, 0.28, 0.984327, 15.9147, 1.11233, 12.9137, 11.4783
0.1, -0.05, 0.99, 8.05, -15.16, -5.77, 0.996293, 18.1086, 1.113, 13.1403, 8.10961
0.15, -0, 0.94, -1.16, -11.34, -2.95, 0.951893, 11.7747, 1.112, 13.158, 19.9484
0.14, -0.04, 0.99, -2.11, -0.66, -14.5, 1.00065, 14.6676, 1.116, 13.4697, 8.10961
0.12, -0.01, 0.92, 2.62, -8.44, -18.89, 0.927847, 20.855, 1.116, 13.9903, 23.0739
0.13, -0.01, 0.96, 6.87, 11.6, -15.92, 0.968814, 20.8615, 1.119, 14.383, 16.2602
0.11, -0.07, 1, 3.43, 18.1, 1.74, 1.00846, 18.5041, 1.12467, 14.3037, 0
0.1, -0.03, 0.97, 5.55, 12.89, 1.49, 0.975602, 14.1129, 1.12633, 14.5177, 14.0699
0.08, -0.05, 0.98, 5.08, 6.02, 6.27, 0.98453, 10.0678, 1.124, 14.321, 11.4783
0.12, -0.03, 0.97, 1.94, 4.8, 5.42, 0.977855, 7.49533, 1.12467, 14.062, 14.0699
0.09, -0.03, 0.99, -3.75, 1.32, 5.58, 0.994535, 6.85137, 1.12467, 13.838, 8.10961
0.1, -0.04, 0.98, -4.1, 3.44, 2.04, 0.985901, 5.72758, 1.12467, 13.752, 11.4783
0.09, -0.04, 0.97, -3.29, 9.55, 0.37, 0.974987, 10.1076, 1.12433, 13.8373, 14.0699
0.1, -0.05, 0.96, -1.88, 3.52, -0.91, 0.966488, 4.09303, 1.124, 13.7283, 16.2602
0.1, -0.05, 1, 1.05, 7.77, -3.2, 1.00623, 8.46849, 1.12567, 13.6887, 0
0.09, -0.05, 0.97, -0.05, 8.03, -1.4, 0.975449, 8.15128, 1.12567, 13.7943, 14.0699
0.08, -0.05, 0.96, 0.67, 11.49, -3.72, 0.964624, 12.0958, 1.12367, 13.923, 16.2602
0.25, -0, 0.96, 1.81, 0.62, 0.81, 0.992018, 2.07764, 1.127, 13.715, 16.2602
0.24, -0.01, 0.96, 2.79, -0.7, 1.94, 0.989596, 3.46954, 1.131, 13.3667, 16.2602
0.23, -0, 0.97, 4.25, 0.72, 2.49, 0.996895, 4.97805, 1.13067, 13.5073, 14.0699
0.24, 0.01, 0.98, 3.02, -3.89, 0.45, 1.00901, 4.9452, 1.13133, 13.5717, 11.4783
0.25, 0.01, 0.97, 0.45, -0.03, 1.36, 1.00175, 1.43283, 1.13233, 13.3843, 14.0699
0.05, 0.04, 1.03, 11.94, -24.25, -16.07, 1.03199, 31.4463, 1.12867, 14.881, 88.2809
0.2, 0.1, 1.09, 19.65, -36.67, -31.28, 1.1127, 52.0505, 1.134, 17.7397, 84.8364
0.16, 0.11, 1.02, 16.69, -1.44, -47.1, 1.03832, 49.9904, 1.14267, 19.5683, 88.854
0.22, 0.13, 0.96, -19.78, -27.47, -56.92, 0.993428, 66.2249, 1.15067, 22.3607, 16.2602
0.34, 0, 1.09, -24.42, -5.57, -75.8, 1.1418, 79.8311, 1.16133, 25.414, 84.8364
0.3, 0.02, 0.82, -12.83, 32.47, -52.74, 0.873384, 63.2489, 1.163, 28.4983, 34.9152
0.43, -0.05, 0.84, -0.17, 21.77, -70.44, 0.944987, 73.7276, 1.17033, 31.3597, 32.8599
0.23, -0.18, 0.93, 18.47, 53.92, -80.25, 0.974782, 98.4305, 1.17933, 36.0103, 21.5652
0.11, -0.05, 1.15, 12.47, -39.56, -67.7, 1.15633, 79.3964, 1.186, 39.3023, 81.3731
0.37, 0.11, 1.12, -15.39, -69.33, -78.16, 1.18465, 105.605, 1.20133, 43.7657, 83.1079
0.65, 0.2, 0.98, -17.94, -14.95, -75.12, 1.19285, 78.6661, 1.226, 46.851, 11.4783
0.11, -0.07, 1, 3.43, 18.1, 1.74, 1.00846, 18.5041, 1.22633, 47.051, 0
0.1, -0.03, 0.97, 5.55, 12.89, 1.49, 0.975602, 14.1129, 1.228, 46.717, 14.0699
0.08, -0.05, 0.98, 5.08, 6.02, 6.27, 0.98453, 10.0678, 1.22833, 46.1497, 11.4783
0.12, -0.03, 0.97, 1.94, 4.8, 5.42, 0.977855, 7.49533, 1.22633, 45.7793, 14.0699
0.09, -0.03, 0.99, -3.75, 1.32, 5.58, 0.994535, 6.85137, 1.22667, 45.47, 8.10961
0.1, -0.04, 0.98, -4.1, 3.44, 2.04, 0.985901, 5.72758, 1.227, 45.2103, 11.4783
0.09, -0.04, 0.97, -3.29, 9.55, 0.37, 0.974987, 10.1076, 1.22633, 45.2453, 14.0699
0.1, -0.05, 0.96, -1.88, 3.52, -0.91, 0.966488, 4.09303, 1.22633, 45.1007, 16.2602
0.1, -0.05, 1, 1.05, 7.77, -3.2, 1.00623, 8.46849, 1.22733, 45.182, 0
0.09, -0.05, 0.97, -0.05, 8.03, -1.4, 0.975449, 8.15128, 1.22767, 45.0577, 14.0699
0.08, -0.05, 0.96, 0.67, 11.49, -3.72, 0.964624, 12.0958, 1.227, 45.3767, 16.2602
0.25, -0, 0.96, 1.81, 0.62, 0.81, 0.992018, 2.07764, 1.229, 45.084, 16.2602
0.24, -0.01, 0.96, 2.79, -0.7, 1.94, 0.989596, 3.46954, 1.23233, 44.949, 16.2602
0.23, -0, 0.97, 4.25, 0.72, 2.49, 0.996895, 4.97805, 1.236, 44.6683, 14.0699
0.24, 0.01, 0.98, 3.02, -3.89, 0.45, 1.00901, 4.9452, 1.23667, 44.8057, 11.4783
0.25, 0.01, 0.97, 0.45, -0.03, 1.36, 1.00175, 1.43283, 1.23733, 44.686, 14.0699
-0.16, 0.04, 0.71, -53.96, 145.45, -52.29, 0.728903, 163.712, 1.22767, 52.8273, 44.7651
-0.56, -0.1, 0.95, 8.32, 66.51, -14.08, 1.10729, 68.4912, 1.24033, 55.5457, 18.1949
-0.37, -0.09, 1.38, 90.16, -146, -62.32, 1.43157, 182.561, 1.26067, 65.4337, 67.6663
0.53, 0.05, 0.85, 38.44, -126.31, -110.3, 1.00295, 172.041, 1.271, 72.86, 31.7883
0.42, 0.24, 0.88, -14.08, 8.49, -63.11, 1.00419, 65.2166, 1.276, 72.796, 28.3576
0.13, 0.25, 0.96, -70.31, 35.45, -66.61, 1.0005, 103.136, 1.27767, 76.3673, 16.2602
0.14, 0.07, 0.91, -31.22, -11.41, -52.7, 0.923363, 62.307, 1.27133, 76.0727, 24.4946
0.55, -0.04, 0.57, 1.79, 6.55, -90.74, 0.793095, 90.9937, 1.26233, 75.849, 55.2498
0.43, 0.03, 1.02, 40.42, 88.42, -27.6, 1.10734, 101.063, 1.27367, 77.7957, 88.854
0.25, -0.12, 0.78, 28.33, 137.15, -16.75, 0.827828, 141.044, 1.268, 80.7907, 38.7394
-0.35, 0.19, 1.39, -23.31, 4.64, 1.1, 1.44593, 23.7928, 1.28767, 76.671, 67.0455
0.16, 0.18, 1.06, -5, 16.79, -0.12, 1.08701, 17.5191, 1.29067, 73.4103, 86.5602
0.11, -0.07, 1, 3.43, 18.1, 1.74, 1.00846, 18.5041, 1.27667, 68.7567, 0
0.1, -0.03, 0.97, 5.55, 12.89, 1.49, 0.975602, 14.1129, 1.25233, 65.8207, 14.0699
0.08, -0.05, 0.98, 5.08, 6.02, 6.27, 0.98453, 10.0678, 1.25, 65.624, 11.4783
0.12, -0.03, 0.97, 1.94, 4.8, 5.42, 0.977855, 7.49533, 1.25067, 65.365, 14.0699
0.09, -0.03, 0.99, -3.75, 1.32, 5.58, 0.994535, 6.85137, 1.25067, 65.141, 8.10961
0.1, -0.04, 0.98, -4.1, 3.44, 2.04, 0.985901, 5.72758, 1.25067, 65.055, 11.4783
0.09, -0.04, 0.97, -3.29, 9.55, 0.37, 0.974987, 10.1076, 1.25033, 65.1403, 14.0699
0.1, -0.05, 0.96, -1.88, 3.52, -0.91, 0.966488, 4.09303, 1.25, 65.0313, 16.2602
0.1, -0.05, 1, 1.05, 7.77, -3.2, 1.00623, 8.46849, 1.25167, 64.9917, 0
0.09, -0.05, 0.97, -0.05, 8.03, -1.4, 0.975449, 8.15128, 1.25167, 65.0973, 14.0699
0.08, -0.05, 0.96, 0.67, 11.49, -3.72, 0.964624, 12.0958, 1.24967, 65.226, 16.2602
0.25, -0, 0.96, 1.81, 0.62, 0.81, 0.992018, 2.07764, 1.253, 65.018, 16.2602
0.24, -0.01, 0.96, 2.79, -0.7, 1.94, 0.989596, 3.46954, 1.257, 64.6697, 16.2602
0.23, -0, 0.97, 4.25, 0.72, 2.49, 0.996895, 4.97805, 1.25667, 64.8103, 14.0699
0.24, 0.01, 0.98, 3.02, -3.89, 0.45, 1.00901, 4.9452, 1.25733, 64.8747, 11.4783
0.25, 0.01, 0.97, 0.45, -0.03, 1.36, 1.00175, 1.43283, 1.25833, 64.6873, 14.0699
-0.04, 0.09, 0.9, -50.46, 51.82, 10.91, 0.905373, 73.1475, 1.25167, 68.215, 25.8419
-0.38, -0.12, 0.93, -54.7, 49.48, 50.47, 1.01178, 89.3733, 1.25833, 73.3087, 21.5652
