@relation exp_4th_12

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
-0.28, -0.07, 0.78, 7.58, -79.87, -38.08, 0.831685, 88.8074, 1.39167, 141.581, 38.7394
-0.1, -0.19, 1.08, 43.41, -90.22, -58.24, 1.10114, 115.827, 1.38233, 140.834, 85.4114
0.16, 0.09, 1, -19.64, -118.71, 13.05, 1.01671, 121.029, 1.379, 141.924, 0
0.42, -0.09, 1.29, 14.98, -16.17, 49.05, 1.35963, 53.7752, 1.391, 141.098, 73.142
0.5, -0.05, 0.73, -2.89, -51.92, 22.95, 0.886228, 56.8396, 1.38433, 135.495, 43.1136
-0.46, -0.18, 0.98, -38.18, 54.94, -39.73, 1.09745, 77.8112, 1.388, 132.671, 11.4783
-0.32, -0.36, 0.74, 97.82, -44.73, -6.02, 0.88295, 107.73, 1.38733, 132.497, 42.2686
-0.1, -0.1, 1.36, -12.08, -87.39, -37.57, 1.36733, 95.8877, 1.41933, 132.562, 68.8998
0.06, 0.4, 1.08, 12.88, -102.49, -29.67, 1.15326, 107.473, 1.41667, 132.968, 85.4114
0.06, 0.39, 0.74, -50.75, -25.75, 16.62, 0.83863, 59.2862, 1.409, 131.12, 42.2686
0.48, 0.02, 0.66, -57.2, -37.1, 0.77, 0.816333, 68.1824, 1.39567, 129.721, 48.7001
0.73, -0.21, 0.58, 83.47, 39.38, -64.05, 0.95572, 112.341, 1.395, 131.116, 54.5495
-0.14, -0.11, 1.15, 12.65, 171.7, 8.81, 1.1637, 172.391, 1.402, 134.451, 81.3731
-0.2, 0.21, 1.28, -18, -25.83, 50.65, 1.31244, 59.6373, 1.41967, 134.431, 73.7398
0.07, 0, 0.82, -37.59, 2.5, -0.08, 0.822982, 37.6731, 1.39867, 129.54, 34.9152
-0.07, -0.07, 0.46, -57.7, 72.55, -40.18, 0.470532, 101.031, 1.372, 128.782, 62.6129
-0.38, -0.19, 0.83, 21.37, 18.39, -52.81, 0.932416, 59.8646, 1.36233, 128.719, 33.9013
-0.44, -0.4, 1.66, 157.01, -158.5, -54.08, 1.76329, 229.563, 1.416, 139.699, 48.7001
0.39, -0.06, 0.81, 39.6, 89.1, 45.09, 0.900999, 107.425, 1.438, 139.811, 35.9041
0.37, -0.03, 0.81, 41.89, 71.08, 56.82, 0.891011, 100.178, 1.43167, 142.385, 35.9041
-0.05, -0.05, 1.03, -8.96, 100.94, 58.63, 1.03242, 117.075, 1.386, 135.683, 88.2809
-0.09, -0.09, 1.29, -15.43, 22.71, 16.49, 1.29626, 32.0273, 1.38533, 133.648, 73.142
-0.19, -0.11, 1.07, -13.37, 40.18, 23.83, 1.09229, 48.5907, 1.38367, 131.802, 85.986
-0.16, -0.16, 0.88, -9.84, 44.7, 32.97, 0.908625, 56.4087, 1.38067, 129.578, 28.3576
-0.22, -0.16, 0.94, 3.52, 25.14, 4.07, 0.97857, 25.7094, 1.38267, 124.95, 19.9484
-0.33, -0.1, 0.76, 17.37, -19.84, -3.19, 0.834566, 26.5616, 1.36733, 123.588, 40.5358
-0.22, 0.07, 0.95, -3.94, -78.86, -34.17, 0.97765, 86.0349, 1.37167, 123.332, 18.1949
0.26, -0.17, 1.16, 17.7, -90.63, -27.3, 1.20087, 96.2932, 1.371, 124.575, 80.7931
0.25, 0.02, 0.86, 24.44, -3.65, -19.39, 0.895824, 31.4103, 1.363, 123.029, 30.6834
0.11, -0.02, 0.89, 5.7, 18.71, 13.05, 0.896995, 23.5129, 1.34833, 122.268, 27.1268
0.42, -0.09, 1.29, 14.98, -16.17, 49.05, 1.35963, 53.7752, 1.37067, 120.757, 73.142
0.5, -0.05, 0.73, -2.89, -51.92, 22.95, 0.886228, 56.8396, 1.36767, 116.954, 43.1136
-0.46, -0.18, 0.98, -38.18, 54.94, -39.73, 1.09745, 77.8112, 1.38, 116.335, 11.4783
-0.32, -0.36, 0.74, 97.82, -44.73, -6.02, 0.88295, 107.73, 1.36733, 118.614, 42.2686
-0.1, -0.1, 1.36, -12.08, -87.39, -37.57, 1.36733, 95.8877, 1.37667, 120.59, 68.8998
0.06, 0.4, 1.08, 12.88, -102.49, -29.67, 1.15326, 107.473, 1.374, 120.997, 85.4114
0.06, 0.39, 0.74, -50.75, -25.75, 16.62, 0.83863, 59.2862, 1.36633, 119.148, 42.2686
0.48, 0.02, 0.66, -57.2, -37.1, 0.77, 0.816333, 68.1824, 1.353, 117.749, 48.7001
0.73, -0.21, 0.58, 83.47, 39.38, -64.05, 0.95572, 112.341, 1.35233, 119.145, 54.5495
-0.14, -0.11, 1.15, 12.65, 171.7, 8.81, 1.1637, 172.391, 1.35933, 122.479, 81.3731
-0.2, 0.21, 1.28, -18, -25.83, 50.65, 1.31244, 59.6373, 1.377, 122.46, 73.7398
0.07, 0, 0.82, -37.59, 2.5, -0.08, 0.822982, 37.6731, 1.356, 117.569, 34.9152
-0.07, -0.07, 0.46, -57.7, 72.55, -40.18, 0.470532, 101.031, 1.32933, 116.811, 62.6129
-0.38, -0.19, 0.83, 21.37, 18.39, -52.81, 0.932416, 59.8646, 1.31967, 116.747, 33.9013
-0.44, -0.4, 1.66, 157.01, -158.5, -54.08, 1.76329, 229.563, 1.37333, 127.728, 48.7001
0.08, -0.03, 1, 3.32, -7.23, -17.1, 1.00364, 18.8602, 1.39033, 122.969, 0
0.16, -0.06, 0.99, 5.75, -13.14, -12.26, 1.00464, 18.8687, 1.384, 120.921, 8.10961
0.17, -0.01, 0.99, 0.56, -5.21, -11.51, 1.00454, 12.6467, 1.33967, 109.178, 8.10961
0.14, -0, 0.97, -0.98, -1.3, -5.16, 0.980051, 5.41073, 1.33467, 103.633, 14.0699
0.13, -0.01, 0.96, -1.44, -3.88, -2.56, 0.968814, 4.86637, 1.331, 98.2357, 16.2602
0.13, -0.01, 0.96, -0.12, -3.17, -2.95, 0.968814, 4.33195, 1.33, 92.826, 16.2602
0.14, 0, 0.97, -1.38, -6.76, 0.18, 0.980051, 6.90177, 1.318, 91.2823, 14.0699
0.13, 0.01, 0.99, -2.48, 1.87, -0.55, 0.998549, 3.15433, 1.31, 88.8663, 8.10961
0.13, -0, 0.97, 0.24, -1.05, 0.95, 0.978673, 1.43618, 1.30667, 86.024, 14.0699
0.12, 0, 0.97, -1, 1.85, 0.22, 0.977394, 2.11445, 1.299, 85.0353, 14.0699
0.12, -0.01, 0.99, 2.11, 0.54, -2.15, 0.997296, 3.06042, 1.29667, 83.8487, 8.10961
0.13, 0.01, 0.98, 0.28, -2.98, -1.26, 0.988635, 3.24752, 1.29267, 80.1003, 11.4783
0.5, -0.05, 0.73, -2.89, -51.92, 22.95, 0.886228, 56.8396, 1.28233, 78.1713, 43.1136
-0.46, -0.18, 0.98, -38.18, 54.94, -39.73, 1.09745, 77.8112, 1.29867, 81.017, 11.4783
-0.32, -0.36, 0.74, 97.82, -44.73, -6.02, 0.88295, 107.73, 1.312, 84.7207, 42.2686
-0.1, -0.1, 1.36, -12.08, -87.39, -37.57, 1.36733, 95.8877, 1.304, 86.6153, 68.8998
0.06, 0.4, 1.08, 12.88, -102.49, -29.67, 1.15326, 107.473, 1.31267, 88.858, 85.4114
0.06, 0.39, 0.74, -50.75, -25.75, 16.62, 0.83863, 59.2862, 1.29833, 87.5337, 42.2686
0.48, 0.02, 0.66, -57.2, -37.1, 0.77, 0.816333, 68.1824, 1.28967, 85.7503, 48.7001
0.73, -0.21, 0.58, 83.47, 39.38, -64.05, 0.95572, 112.341, 1.28833, 87.4123, 54.5495
-0.14, -0.11, 1.15, 12.65, 171.7, 8.81, 1.1637, 172.391, 1.28367, 89.0163, 81.3731
-0.2, 0.21, 1.28, -18, -25.83, 50.65, 1.31244, 59.6373, 1.30033, 89.0617, 73.7398
0.07, 0, 0.82, -37.59, 2.5, -0.08, 0.822982, 37.6731, 1.29133, 87.2317, 34.9152
-0.07, -0.07, 0.46, -57.7, 72.55, -40.18, 0.470532, 101.031, 1.26067, 86.6827, 62.6129
-0.38, -0.19, 0.83, 21.37, 18.39, -52.81, 0.932416, 59.8646, 1.26067, 83.3297, 33.9013
-0.44, -0.4, 1.66, 157.01, -158.5, -54.08, 1.76329, 229.563, 1.28767, 92.5, 48.7001
0.13, 0.01, 0.98, 0.78, 0.66, 1.48, 0.988635, 1.79844, 1.29533, 91.2583, 11.4783
0.13, 0.01, 0.98, -0.75, 0.56, 0.53, 0.988635, 1.07564, 1.31267, 85.6387, 11.4783
0.11, -0, 0.98, -0.16, -1.38, 1.41, 0.986154, 1.97942, 1.30233, 82.6513, 11.4783
0.13, 0.01, 0.96, -1.06, -1.54, 0.67, 0.968814, 1.98598, 1.25567, 70.4407, 16.2602
0.14, 0.02, 0.97, -0.89, 1.48, 0.25, 0.980255, 1.74499, 1.25633, 69.6063, 14.0699
0.14, 0.01, 0.97, -0.48, 2.94, -0.47, 0.980102, 3.01578, 1.25333, 68.6977, 14.0699
0.13, 0.01, 0.99, -1.53, 2.68, 0.89, 0.998549, 3.21176, 1.252, 68.2917, 8.10961
0.14, 0, 0.98, -1.4, 0.43, 0.62, 0.989949, 1.59038, 1.25233, 68.1253, 11.4783
0.13, 0, 0.99, -1.35, 1.53, 0.9, 0.998499, 2.23011, 1.253, 67.9887, 8.10961
0.12, 0.01, 0.97, -0.48, 1.32, 1.28, 0.977446, 1.90032, 1.253, 67.8833, 14.0699
0.14, 0, 0.97, -0.76, 3.92, 1.41, 0.980051, 4.23463, 1.253, 67.809, 14.0699
0.11, 0.01, 0.98, -1.14, 6.15, 3.52, 0.986205, 7.17722, 1.252, 68.006, 11.4783
0.12, -0, 0.97, -0.47, 5.46, 2.22, 0.977394, 5.91277, 1.25167, 68.203, 14.0699
0.5, -0.05, 0.73, -2.89, -51.92, 22.95, 0.886228, 56.8396, 1.258, 70.6927, 43.1136
-0.46, -0.18, 0.98, -38.18, 54.94, -39.73, 1.09745, 77.8112, 1.27467, 74.961, 11.4783
-0.32, -0.36, 0.74, 97.82, -44.73, -6.02, 0.88295, 107.73, 1.28467, 79.7627, 42.2686
-0.1, -0.1, 1.36, -12.08, -87.39, -37.57, 1.36733, 95.8877, 1.294, 81.7387, 68.8998
0.06, 0.4, 1.08, 12.88, -102.49, -29.67, 1.15326, 107.473, 1.29133, 82.145, 85.4114
0.06, 0.39, 0.74, -50.75, -25.75, 16.62, 0.83863, 59.2862, 1.28367, 80.2967, 42.2686
0.48, 0.02, 0.66, -57.2, -37.1, 0.77, 0.816333, 68.1824, 1.27033, 78.8977, 48.7001
0.73, -0.21, 0.58, 83.47, 39.38, -64.05, 0.95572, 112.341, 1.26967, 80.293, 54.5495
-0.14, -0.11, 1.15, 12.65, 171.7, 8.81, 1.1637, 172.391, 1.27667, 83.6277, 81.3731
-0.2, 0.21, 1.28, -18, -25.83, 50.65, 1.31244, 59.6373, 1.29433, 83.608, 73.7398
0.07, 0, 0.82, -37.59, 2.5, -0.08, 0.822982, 37.6731, 1.27333, 78.717, 34.9152
-0.07, -0.07, 0.46, -57.7, 72.55, -40.18, 0.470532, 101.031, 1.24667, 77.9593, 62.6129
-0.38, -0.19, 0.83, 21.37, 18.39, -52.81, 0.932416, 59.8646, 1.237, 77.8957, 33.9013
-0.44, -0.4, 1.66, 157.01, -158.5, -54.08, 1.76329, 229.563, 1.29067, 88.8763, 48.7001
0.12, -0, 0.97, -0.58, 4.78, 2.07, 0.977394, 5.24115, 1.307, 83.443, 14.0699
0.1, -0.01, 0.98, -0.31, 5.12, 3.14, 0.98514, 6.01416, 1.29667, 80.643, 11.4783
0.13, 0, 0.97, -0.63, 5.2, -0.71, 0.978673, 5.28592, 1.25, 68.5413, 14.0699
0.11, -0.01, 0.98, -0.42, 8.2, 0.24, 0.986205, 8.21426, 1.24933, 68.7393, 11.4783
0.11, -0.01, 0.98, 1.88, 9.57, -0.55, 0.986205, 9.76841, 1.24867, 69.078, 11.4783
0.1, -0.01, 0.99, -0.46, 7.16, -1, 0.995088, 7.24411, 1.249, 69.267, 8.10961
0.1, -0.01, 0.98, -0.95, 10.64, -2.58, 0.98514, 10.9895, 1.24867, 69.6303, 11.4783
0.08, -0.01, 0.98, -0.59, 8.18, -3.83, 0.983311, 9.05149, 1.24667, 69.963, 11.4783
0.08, -0.01, 0.98, -1.95, 3.7, -1.95, 0.983311, 4.61465, 1.245, 70.0867, 11.4783
0.07, -0, 0.98, -0.03, 2.24, -2.27, 0.982497, 3.18926, 1.24233, 70.068, 11.4783
0.08, -0.01, 0.99, 0.11, 3.2, -0.65, 0.993277, 3.2672, 1.241, 70.1183, 8.10961
0.09, -0.01, 0.98, -0.31, 4.21, 0.53, 0.984175, 4.25454, 1.23967, 70.1607, 11.4783
0.06, -0.01, 0.97, -1.4, 14.98, -16.17, 0.971905, 22.0869, 1.23767, 71.143, 14.0699
0.5, -0.05, 0.73, -2.89, -51.92, 22.95, 0.886228, 56.8396, 1.24333, 73.532, 43.1136
-0.46, -0.18, 0.98, -38.18, 54.94, -39.73, 1.09745, 77.8112, 1.26067, 77.6, 11.4783
-0.32, -0.36, 0.74, 97.82, -44.73, -6.02, 0.88295, 107.73, 1.27167, 82.2807, 42.2686
-0.1, -0.1, 1.36, -12.08, -87.39, -37.57, 1.36733, 95.8877, 1.281, 84.2567, 68.8998
0.06, 0.4, 1.08, 12.88, -102.49, -29.67, 1.15326, 107.473, 1.27833, 84.663, 85.4114
0.06, 0.39, 0.74, -50.75, -25.75, 16.62, 0.83863, 59.2862, 1.27067, 82.8147, 42.2686
0.48, 0.02, 0.66, -57.2, -37.1, 0.77, 0.816333, 68.1824, 1.25733, 81.4157, 48.7001
0.73, -0.21, 0.58, 83.47, 39.38, -64.05, 0.95572, 112.341, 1.25667, 82.811, 54.5495
-0.14, -0.11, 1.15, 12.65, 171.7, 8.81, 1.1637, 172.391, 1.26367, 86.1457, 81.3731
-0.2, 0.21, 1.28, -18, -25.83, 50.65, 1.31244, 59.6373, 1.28133, 86.126, 73.7398
0.07, 0, 0.82, -37.59, 2.5, -0.08, 0.822982, 37.6731, 1.26033, 81.235, 34.9152
-0.07, -0.07, 0.46, -57.7, 72.55, -40.18, 0.470532, 101.031, 1.23367, 80.4773, 62.6129
-0.38, -0.19, 0.83, 21.37, 18.39, -52.81, 0.932416, 59.8646, 1.224, 80.4137, 33.9013
-0.44, -0.4, 1.66, 157.01, -158.5, -54.08, 1.76329, 229.563, 1.27767, 91.3943, 48.7001
0.07, -0, 0.97, -0.02, 2.37, 1.53, 0.972522, 2.82103, 1.29233, 85.844, 14.0699
0.07, -0, 0.97, -0.31, 0.73, 0.17, 0.972522, 0.81111, 1.28033, 82.7987, 14.0699
0.08, -0.01, 0.98, 0.33, 2.82, 1.3, 0.983311, 3.12271, 1.23267, 70.6273, 11.4783
0.07, -0, 0.97, -0.57, 2.56, 1.3, 0.972522, 2.9272, 1.231, 70.5273, 14.0699
0.08, -0.02, 0.98, -0.37, 2.97, 1.81, 0.983463, 3.4977, 1.23067, 70.4133, 11.4783
0.07, 0.01, 0.97, -0.47, 1.59, 1.83, 0.972574, 2.46939, 1.229, 70.325, 14.0699
0.08, -0.01, 0.97, -0.43, -0.11, 0.35, 0.973345, 0.565243, 1.22767, 70.0593, 14.0699
0.08, -0.01, 0.99, 0.02, 3.14, 0.92, 0.993277, 3.27206, 1.227, 69.7953, 8.10961
0.07, -0.01, 0.97, -0.68, 3.46, -0.57, 0.972574, 3.57196, 1.22533, 69.665, 14.0699
0.06, -0.01, 0.99, -0.14, 0.34, -2.11, 0.991867, 2.1418, 1.22433, 69.279, 8.10961
0.07, -0.02, 0.98, 0.18, 1.41, -1.88, 0.9827, 2.35688, 1.22433, 68.9747, 11.4783
0.07, -0, 0.97, 0.14, 2.9, -3.77, 0.972522, 4.75841, 1.22333, 68.9483, 14.0699
0.5, -0.05, 0.73, -2.89, -51.92, 22.95, 0.886228, 56.8396, 1.231, 71.389, 43.1136
-0.46, -0.18, 0.98, -38.18, 54.94, -39.73, 1.09745, 77.8112, 1.249, 75.6853, 11.4783
-0.32, -0.36, 0.74, 97.82, -44.73, -6.02, 0.88295, 107.73, 1.26033, 80.4693, 42.2686
-0.1, -0.1, 1.36, -12.08, -87.39, -37.57, 1.36733, 95.8877, 1.27767, 83.9523, 68.8998
0.06, 0.4, 1.08, 12.88, -102.49, -29.67, 1.15326, 107.473, 1.28633, 86.195, 85.4114
0.06, 0.39, 0.74, -50.75, -25.75, 16.62, 0.83863, 59.2862, 1.272, 84.8707, 42.2686
0.48, 0.02, 0.66, -57.2, -37.1, 0.77, 0.816333, 68.1824, 1.26333, 83.0873, 48.7001
0.73, -0.21, 0.58, 83.47, 39.38, -64.05, 0.95572, 112.341, 1.262, 84.7493, 54.5495
-0.14, -0.11, 1.15, 12.65, 171.7, 8.81, 1.1637, 172.391, 1.25733, 86.3533, 81.3731
-0.2, 0.21, 1.28, -18, -25.83, 50.65, 1.31244, 59.6373, 1.274, 86.3987, 73.7398
0.07, 0, 0.82, -37.59, 2.5, -0.08, 0.822982, 37.6731, 1.265, 84.5687, 34.9152
-0.07, -0.07, 0.46, -57.7, 72.55, -40.18, 0.470532, 101.031, 1.23433, 84.0197, 62.6129
-0.38, -0.19, 0.83, 21.37, 18.39, -52.81, 0.932416, 59.8646, 1.23433, 80.6667, 33.9013
-0.44, -0.4, 1.66, 157.01, -158.5, -54.08, 1.76329, 229.563, 1.26133, 89.837, 48.7001
0.07, -0.02, 0.98, -0.24, 5.39, -3.1, 0.9827, 6.22252, 1.26733, 88.789, 11.4783
0.06, -0.02, 0.98, 1.67, 5.77, -5.21, 0.982039, 7.95147, 1.28267, 83.5297, 11.4783
0.04, -0, 0.98, 0.68, 2.71, -4.04, 0.980816, 4.91204, 1.27, 80.6917, 11.4783
0.05, -0.02, 0.99, 0.96, 2.73, -4.7, 0.991464, 5.51947, 1.222, 68.6517, 8.10961
0.07, -0, 0.97, -0.77, -1.6, -4.12, 0.972522, 4.48635, 1.222, 68.7373, 14.0699
0.06, -0, 0.97, -0.21, 3.59, -1.63, 0.971854, 3.9483, 1.22167, 68.878, 14.0699
0.05, -0, 0.97, 0.21, -0.01, -1.85, 0.971288, 1.86191, 1.22, 68.7987, 14.0699
0.07, -0.01, 0.98, 0.98, 2.33, -2.14, 0.982548, 3.31193, 1.22067, 68.8327, 11.4783
0.05, -0, 0.98, 0.63, 5.72, 0, 0.981275, 5.75459, 1.219, 68.8727, 11.4783
0.04, -0, 0.99, -0.67, 3.2, 1.22, 0.990808, 3.4896, 1.21833, 68.9127, 8.10961
0.06, -0.01, 0.98, 0.18, 3.78, 1.75, 0.981886, 4.16933, 1.218, 69.0733, 11.4783
0.05, -0.01, 0.97, -0.93, 2.31, 3.15, 0.971339, 4.01541, 1.21633, 69.1503, 14.0699
0.5, -0.05, 0.73, -2.89, -51.92, 22.95, 0.886228, 56.8396, 1.224, 71.5853, 43.1136
-0.46, -0.18, 0.98, -38.18, 54.94, -39.73, 1.09745, 77.8112, 1.24267, 75.9273, 11.4783
-0.32, -0.36, 0.74, 97.82, -44.73, -6.02, 0.88295, 107.73, 1.25433, 80.764, 42.2686
-0.1, -0.1, 1.36, -12.08, -87.39, -37.57, 1.36733, 95.8877, 1.27167, 85.105, 68.8998
0.06, 0.4, 1.08, 12.88, -102.49, -29.67, 1.15326, 107.473, 1.28033, 87.3477, 85.4114
0.06, 0.39, 0.74, -50.75, -25.75, 16.62, 0.83863, 59.2862, 1.266, 86.0233, 42.2686
0.48, 0.02, 0.66, -57.2, -37.1, 0.77, 0.816333, 68.1824, 1.25733, 84.24, 48.7001
0.73, -0.21, 0.58, 83.47, 39.38, -64.05, 0.95572, 112.341, 1.256, 85.902, 54.5495
-0.14, -0.11, 1.15, 12.65, 171.7, 8.81, 1.1637, 172.391, 1.25133, 87.506, 81.3731
