@relation exp_4th_01

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
-0.23, 0.46, 0.81, -0.07, 0.19, 5.95, 0.959479, 5.95344, 1.43933, 20.9193, 35.9041
-0.17, 0.45, 0.82, -5.56, -4.88, 3.62, 0.950684, 8.23604, 1.43733, 21.0637, 34.9152
-0.19, 0.44, 0.86, -5.74, 8.9, 0.31, 0.98453, 10.595, 1.437, 21.355, 30.6834
-0.26, 0.44, 0.85, -4.54, 6.51, 2.89, 0.991817, 8.44653, 1.44067, 21.351, 31.7883
-0.24, 0.44, 0.84, -4.59, -11.05, 3.97, 0.978162, 12.6068, 1.44167, 21.5063, 32.8599
-0.18, 0.46, 0.82, -5.91, -8.91, 12.88, 0.957288, 16.7395, 1.43867, 21.965, 34.9152
0.04, 0.48, 0.87, -0.39, -4.78, -5.97, 0.994435, 7.65777, 1.43433, 21.6827, 29.5414
0.04, 0.5, 0.85, -1.61, 4.63, -4.24, 0.986965, 6.48125, 1.432, 21.1087, 31.7883
0.05, 0.46, 0.87, -2.37, 0.95, -2.09, 0.985393, 3.29962, 1.42667, 19.9733, 29.5414
0.05, 0.5, 0.81, -1.17, 7.48, 0.34, 0.953205, 7.57858, 1.424, 19.0103, 35.9041
0.03, 0.49, 0.83, -2.18, 6.78, 3.03, 0.964313, 7.73962, 1.42667, 18.283, 33.9013
0.02, 0.49, 0.84, -3.23, 8.13, 6.29, 0.972677, 10.7747, 1.42333, 17.485, 32.8599
0.01, 0.45, 0.88, -0.39, -1.59, 5.92, 0.988433, 6.1422, 1.42267, 15.637, 28.3576
0.03, 0.46, 0.84, -0.72, -2.82, 3.23, 0.958175, 4.34784, 1.42433, 13.9767, 32.8599
0.02, 0.49, 0.88, -1.38, 1.01, 2.68, 1.00742, 3.17914, 1.42633, 13.398, 28.3576
0.04, 0.44, 0.87, -2.27, -12.33, -1.45, 0.975756, 12.6208, 1.426, 12.786, 29.5414
0.04, 0.45, 0.85, -1.5, -5.21, -3.32, 0.962601, 6.3574, 1.426, 12.048, 31.7883
0.01, 0.44, 0.86, -1.63, 3.98, -4.57, 0.966075, 6.27552, 1.424, 11.826, 30.6834
-0.19, 0.44, 0.81, 4.04, 9, -1.01, 0.941169, 9.91674, 1.42733, 11.4807, 35.9041
-0.21, 0.45, 0.82, 1.49, 8.38, 2.01, 0.958645, 8.74555, 1.43133, 11.055, 34.9152
-0.22, 0.45, 0.86, -0.23, 6.02, 0.02, 0.995239, 6.02443, 1.43433, 10.7957, 30.6834
-0.2, 0.44, 0.84, 1.28, -3.02, -3.14, 0.969123, 4.54075, 1.43433, 10.6477, 32.8599
-0.2, 0.45, 0.82, 0.08, 2.84, -0.92, 0.956504, 2.98637, 1.43233, 10.5667, 34.9152
-0.21, 0.44, 0.85, -2.36, 5.23, -1.14, 0.979898, 5.84997, 1.433, 10.6097, 31.7883
-0.22, 0.43, 0.84, 0.16, -4.2, 2.34, 0.968969, 4.81053, 1.43367, 10.705, 32.8599
-0.19, 0.46, 0.79, 1.05, 7.22, 1.55, 0.933702, 7.45878, 1.43167, 10.7413, 37.8145
-0.2, 0.45, 0.8, -0.34, 6.17, 2.62, 0.939415, 6.71185, 1.43033, 10.8223, 36.8699
-0.24, 0.44, 0.82, 2.06, 3.58, 4.09, 0.961041, 5.81275, 1.43233, 10.8193, 34.9152
-0.23, 0.46, 0.81, -0.07, 0.19, 5.95, 0.959479, 5.95344, 1.434, 10.722, 35.9041
-0.17, 0.45, 0.82, -5.56, -4.88, 3.62, 0.950684, 8.23604, 1.432, 10.8663, 34.9152
-0.19, 0.44, 0.86, -5.74, 8.9, 0.31, 0.98453, 10.595, 1.43167, 11.1577, 30.6834
-0.26, 0.44, 0.85, -4.54, 6.51, 2.89, 0.991817, 8.44653, 1.43533, 11.1537, 31.7883
-0.24, 0.44, 0.84, -4.59, -11.05, 3.97, 0.978162, 12.6068, 1.43633, 11.309, 32.8599
-0.18, 0.46, 0.82, -5.91, -8.91, 12.88, 0.957288, 16.7395, 1.43333, 11.7677, 34.9152
0.12, 0.45, 0.85, 7.73, 6.07, -11.37, 0.969226, 15.0291, 1.43, 11.953, 31.7883
-0, 0.46, 0.88, 0.56, 12.07, -9.86, 0.992975, 15.5955, 1.426, 11.7793, 28.3576
0.03, 0.47, 0.85, 1.58, 1.44, -5.62, 0.971751, 6.01285, 1.42467, 11.696, 31.7883
0.07, 0.54, 0.81, -4.01, 12.44, 4.43, 0.976012, 13.8007, 1.42567, 12.0427, 35.9041
0.01, 0.5, 0.86, -6.67, 31.11, 10.91, 0.994837, 33.6355, 1.42533, 13.4853, 30.6834
-0.03, 0.48, 0.86, -8.33, 25.72, 14.78, 0.985343, 30.8116, 1.42567, 14.8133, 30.6834
-0.06, 0.44, 0.89, -6.52, 6.55, 11.06, 0.994636, 14.4131, 1.427, 15.218, 27.1268
0.02, 0.44, 0.82, 0.39, -6.81, 5.88, 0.930806, 9.0057, 1.42467, 15.0657, 34.9152
0.04, 0.48, 0.79, -3.59, 7.68, 1.49, 0.925257, 8.60759, 1.42367, 15.2277, 37.8145
-0.04, 0.44, 0.89, -2.56, 18.05, 2.41, 0.99363, 18.3892, 1.425, 15.7693, 27.1268
-0.05, 0.45, 0.88, -0.79, -3.74, -1.21, 0.989646, 4.00946, 1.42467, 15.7917, 28.3576
-0.02, 0.44, 0.86, -3.41, 0.67, -4.91, 0.96623, 6.01541, 1.42367, 15.5563, 30.6834
-0.19, 0.44, 0.81, 4.04, 9, -1.01, 0.941169, 9.91674, 1.427, 15.6903, 35.9041
-0.21, 0.45, 0.82, 1.49, 8.38, 2.01, 0.958645, 8.74555, 1.43267, 15.747, 34.9152
-0.22, 0.45, 0.86, -0.23, 6.02, 0.02, 0.995239, 6.02443, 1.43567, 15.4877, 30.6834
-0.2, 0.44, 0.84, 1.28, -3.02, -3.14, 0.969123, 4.54075, 1.43567, 15.3397, 32.8599
-0.2, 0.45, 0.82, 0.08, 2.84, -0.92, 0.956504, 2.98637, 1.43367, 15.2587, 34.9152
-0.21, 0.44, 0.85, -2.36, 5.23, -1.14, 0.979898, 5.84997, 1.43433, 15.3017, 31.7883
-0.22, 0.43, 0.84, 0.16, -4.2, 2.34, 0.968969, 4.81053, 1.435, 15.397, 32.8599
-0.19, 0.46, 0.79, 1.05, 7.22, 1.55, 0.933702, 7.45878, 1.433, 15.4333, 37.8145
-0.2, 0.45, 0.8, -0.34, 6.17, 2.62, 0.939415, 6.71185, 1.43167, 15.5143, 36.8699
-0.24, 0.44, 0.82, 2.06, 3.58, 4.09, 0.961041, 5.81275, 1.43367, 15.5113, 34.9152
-0.23, 0.46, 0.81, -0.07, 0.19, 5.95, 0.959479, 5.95344, 1.43533, 15.414, 35.9041
-0.17, 0.45, 0.82, -5.56, -4.88, 3.62, 0.950684, 8.23604, 1.43333, 15.5583, 34.9152
-0.19, 0.44, 0.86, -5.74, 8.9, 0.31, 0.98453, 10.595, 1.433, 15.8497, 30.6834
-0.26, 0.44, 0.85, -4.54, 6.51, 2.89, 0.991817, 8.44653, 1.43667, 15.8457, 31.7883
-0.24, 0.44, 0.84, -4.59, -11.05, 3.97, 0.978162, 12.6068, 1.43767, 16.001, 32.8599
-0.18, 0.46, 0.82, -5.91, -8.91, 12.88, 0.957288, 16.7395, 1.43467, 16.4597, 34.9152
-0.01, 0.44, 0.89, -0.49, 4.06, -0.69, 0.992875, 4.14726, 1.42867, 15.9807, 27.1268
-0.02, 0.41, 0.89, 2.64, 5.47, -1.24, 0.980102, 6.19904, 1.424, 15.369, 27.1268
-0.03, 0.44, 0.86, 2.93, 4.33, -1.07, 0.966488, 5.33654, 1.421, 14.8077, 30.6834
0.01, 0.45, 0.86, -0.04, 0.79, 0.49, 0.97067, 0.930484, 1.42033, 14.102, 30.6834
-0.01, 0.45, 0.89, 0.01, 5.37, -0.89, 0.997346, 5.44326, 1.42033, 14.023, 27.1268
-0.03, 0.43, 0.88, -4.01, 3.19, -1.47, 0.979898, 5.33077, 1.41767, 13.616, 28.3576
-0.03, 0.46, 0.87, -0.15, 2.96, 0.08, 0.984581, 2.96488, 1.41733, 12.0993, 29.5414
-0, 0.44, 0.82, 1.46, 10.48, 1.59, 0.930591, 10.7, 1.41367, 10.9227, 34.9152
-0.06, 0.48, 0.89, -2.82, 3.4, 3.23, 1.01297, 5.47223, 1.415, 10.4333, 27.1268
-0.05, 0.45, 0.88, -4.15, 5.74, 6.06, 0.989646, 9.32168, 1.41833, 10.529, 28.3576
-0.02, 0.45, 0.83, -6.23, 5.96, 4.96, 0.944352, 9.94666, 1.418, 10.6753, 33.9013
-0.03, 0.43, 0.86, -3.11, 9.3, 0.8, 0.961977, 9.83881, 1.41633, 10.3483, 30.6834
-0.19, 0.44, 0.81, 4.04, 9, -1.01, 0.941169, 9.91674, 1.41833, 10.6253, 35.9041
-0.21, 0.45, 0.82, 1.49, 8.38, 2.01, 0.958645, 8.74555, 1.42367, 10.7217, 34.9152
-0.22, 0.45, 0.86, -0.23, 6.02, 0.02, 0.995239, 6.02443, 1.42667, 10.4623, 30.6834
-0.2, 0.44, 0.84, 1.28, -3.02, -3.14, 0.969123, 4.54075, 1.42667, 10.3143, 32.8599
-0.2, 0.45, 0.82, 0.08, 2.84, -0.92, 0.956504, 2.98637, 1.42467, 10.2333, 34.9152
-0.21, 0.44, 0.85, -2.36, 5.23, -1.14, 0.979898, 5.84997, 1.42533, 10.2763, 31.7883
-0.22, 0.43, 0.84, 0.16, -4.2, 2.34, 0.968969, 4.81053, 1.426, 10.3717, 32.8599
-0.19, 0.46, 0.79, 1.05, 7.22, 1.55, 0.933702, 7.45878, 1.424, 10.408, 37.8145
-0.2, 0.45, 0.8, -0.34, 6.17, 2.62, 0.939415, 6.71185, 1.42267, 10.489, 36.8699
-0.24, 0.44, 0.82, 2.06, 3.58, 4.09, 0.961041, 5.81275, 1.42467, 10.486, 34.9152
-0.23, 0.46, 0.81, -0.07, 0.19, 5.95, 0.959479, 5.95344, 1.42633, 10.3887, 35.9041
-0.17, 0.45, 0.82, -5.56, -4.88, 3.62, 0.950684, 8.23604, 1.42433, 10.533, 34.9152
-0.19, 0.44, 0.86, -5.74, 8.9, 0.31, 0.98453, 10.595, 1.424, 10.8243, 30.6834
-0.26, 0.44, 0.85, -4.54, 6.51, 2.89, 0.991817, 8.44653, 1.42767, 10.8203, 31.7883
-0.24, 0.44, 0.84, -4.59, -11.05, 3.97, 0.978162, 12.6068, 1.42867, 10.9757, 32.8599
-0.18, 0.46, 0.82, -5.91, -8.91, 12.88, 0.957288, 16.7395, 1.42567, 11.4343, 34.9152
-0.09, 0.42, 0.89, -2.94, 4.81, 0.89, 0.988231, 5.70717, 1.42167, 11.0687, 27.1268
-0.06, 0.43, 0.86, 1.85, -11.31, 2.38, 0.963379, 11.7048, 1.418, 10.6633, 30.6834
-0.03, 0.46, 0.84, -4.9, 4.32, 4.5, 0.958175, 7.93236, 1.41767, 10.946, 32.8599
-0.03, 0.43, 0.85, -5.04, 2.7, 2.33, 0.953048, 6.17418, 1.41733, 10.97, 31.7883
-0.04, 0.43, 0.88, -4.65, 5.49, 4, 0.980255, 8.2318, 1.418, 11.1637, 28.3576
-0.07, 0.41, 0.91, -2.43, 2.78, 0.73, 1.00055, 3.7638, 1.42033, 11.3177, 24.4946
-0.03, 0.41, 0.89, -2.29, 5.81, 1.19, 0.980357, 6.35738, 1.41967, 11.4183, 27.1268
-0.05, 0.42, 0.85, -3.49, 12.33, 0.75, 0.949421, 12.8363, 1.419, 11.6817, 31.7883
-0.06, 0.42, 0.9, -0.43, -5.67, 1.07, 0.994987, 5.78608, 1.41967, 11.8143, 25.8419
-0, 0.42, 0.87, -3.31, -5.93, -0.6, 0.966075, 6.8177, 1.42067, 11.6913, 29.5414
-0.07, 0.42, 0.91, -4.97, -0.69, -0.47, 1.00469, 5.03963, 1.41967, 11.5807, 24.4946
-0.05, 0.41, 0.92, -2.24, -0.76, 0.75, 1.00846, 2.48147, 1.41967, 11.174, 23.0739
-0.19, 0.44, 0.81, 4.04, 9, -1.01, 0.941169, 9.91674, 1.42433, 11.0707, 35.9041
-0.21, 0.45, 0.82, 1.49, 8.38, 2.01, 0.958645, 8.74555, 1.42967, 11.0263, 34.9152
-0.22, 0.45, 0.86, -0.23, 6.02, 0.02, 0.995239, 6.02443, 1.43267, 10.767, 30.6834
-0.2, 0.44, 0.84, 1.28, -3.02, -3.14, 0.969123, 4.54075, 1.43267, 10.619, 32.8599
-0.2, 0.45, 0.82, 0.08, 2.84, -0.92, 0.956504, 2.98637, 1.43067, 10.538, 34.9152
-0.21, 0.44, 0.85, -2.36, 5.23, -1.14, 0.979898, 5.84997, 1.43133, 10.581, 31.7883
-0.22, 0.43, 0.84, 0.16, -4.2, 2.34, 0.968969, 4.81053, 1.432, 10.6763, 32.8599
-0.19, 0.46, 0.79, 1.05, 7.22, 1.55, 0.933702, 7.45878, 1.43, 10.7127, 37.8145
-0.2, 0.45, 0.8, -0.34, 6.17, 2.62, 0.939415, 6.71185, 1.42867, 10.7937, 36.8699
-0.24, 0.44, 0.82, 2.06, 3.58, 4.09, 0.961041, 5.81275, 1.43067, 10.7907, 34.9152
-0.23, 0.46, 0.81, -0.07, 0.19, 5.95, 0.959479, 5.95344, 1.43233, 10.6933, 35.9041
-0.17, 0.45, 0.82, -5.56, -4.88, 3.62, 0.950684, 8.23604, 1.43033, 10.8377, 34.9152
-0.19, 0.44, 0.86, -5.74, 8.9, 0.31, 0.98453, 10.595, 1.43, 11.129, 30.6834
-0.26, 0.44, 0.85, -4.54, 6.51, 2.89, 0.991817, 8.44653, 1.43367, 11.125, 31.7883
-0.24, 0.44, 0.84, -4.59, -11.05, 3.97, 0.978162, 12.6068, 1.43467, 11.2803, 32.8599
-0.18, 0.46, 0.82, -5.91, -8.91, 12.88, 0.957288, 16.7395, 1.43167, 11.739, 34.9152
-0.11, 0.45, 1.01, -14.18, -11.73, -1, 1.11117, 18.43, 1.43333, 11.9823, 89.427
-0.04, 0.4, 1.03, -24.99, -52.51, -6.78, 1.10567, 58.5471, 1.43367, 13.8683, 88.2809
0.09, 0.39, 0.87, -39.86, -34.56, -16.57, 0.957653, 55.2972, 1.432, 16.6133, 29.5414
0.12, 0.42, 1, -61.95, -32.45, -15.9, 1.09124, 71.719, 1.43833, 19.772, 0
0.2, 0.39, 1.11, -60.93, -22.29, -15.47, 1.1934, 66.6981, 1.45067, 22.6043, 83.6847
0.2, 0.36, 0.89, -65.48, 46.47, -6.71, 0.980663, 80.5737, 1.45533, 26.224, 27.1268
-0.14, 0.31, 0.74, -97.79, 64.19, -0.79, 0.814432, 116.978, 1.45, 31.1783, 42.2686
-0.43, 0.22, 1, -113.67, 52.91, -10.57, 1.11054, 125.826, 1.45867, 36.8853, 0
-0.42, 0.08, 1.07, -76.97, -39.86, -80.25, 1.15226, 118.124, 1.46667, 43.145, 85.986
-0.33, 0.01, 0.99, -16.02, -146.77, -119.71, 1.0436, 190.075, 1.467, 52.0093, 8.10961
0.32, 0.01, 0.66, 16.5, -184.62, -96.73, 0.733553, 209.078, 1.454, 61.6987, 48.7001
-0.19, 0.44, 0.81, 4.04, 9, -1.01, 0.941169, 9.91674, 1.459, 61.839, 35.9041
-0.21, 0.45, 0.82, 1.49, 8.38, 2.01, 0.958645, 8.74555, 1.46167, 62.0307, 34.9152
-0.22, 0.45, 0.86, -0.23, 6.02, 0.02, 0.995239, 6.02443, 1.46667, 62.1147, 30.6834
-0.2, 0.44, 0.84, 1.28, -3.02, -3.14, 0.969123, 4.54075, 1.468, 61.8943, 32.8599
-0.2, 0.45, 0.82, 0.08, 2.84, -0.92, 0.956504, 2.98637, 1.46767, 61.6263, 34.9152
-0.21, 0.44, 0.85, -2.36, 5.23, -1.14, 0.979898, 5.84997, 1.46667, 61.7083, 31.7883
-0.22, 0.43, 0.84, 0.16, -4.2, 2.34, 0.968969, 4.81053, 1.467, 61.6837, 32.8599
-0.19, 0.46, 0.79, 1.05, 7.22, 1.55, 0.933702, 7.45878, 1.466, 61.883, 37.8145
-0.2, 0.45, 0.8, -0.34, 6.17, 2.62, 0.939415, 6.71185, 1.46433, 61.8963, 36.8699
-0.24, 0.44, 0.82, 2.06, 3.58, 4.09, 0.961041, 5.81275, 1.46467, 61.9973, 34.9152
-0.23, 0.46, 0.81, -0.07, 0.19, 5.95, 0.959479, 5.95344, 1.46667, 61.877, 35.9041
-0.17, 0.45, 0.82, -5.56, -4.88, 3.62, 0.950684, 8.23604, 1.46633, 62.0413, 34.9152
-0.19, 0.44, 0.86, -5.74, 8.9, 0.31, 0.98453, 10.595, 1.466, 62.2153, 30.6834
-0.26, 0.44, 0.85, -4.54, 6.51, 2.89, 0.991817, 8.44653, 1.46767, 62.473, 31.7883
-0.24, 0.44, 0.84, -4.59, -11.05, 3.97, 0.978162, 12.6068, 1.47033, 62.658, 32.8599
-0.18, 0.46, 0.82, -5.91, -8.91, 12.88, 0.957288, 16.7395, 1.46933, 63.083, 34.9152
0.51, -0.01, 1, -52.41, -74.65, -23.5, 1.12259, 94.1896, 1.46833, 67.637, 0
0.57, -0.1, 0.85, -39.06, -70.66, -13.06, 1.0283, 81.7868, 1.46833, 71.076, 31.7883
0.65, -0.1, 0.81, -14.79, -2.08, -10.7, 1.04336, 18.3728, 1.47167, 71.0717, 35.9041
0.66, 0.01, 0.7, -16.96, 27.05, -23.23, 0.962133, 39.4839, 1.465, 72.416, 45.573
0.52, -0.14, 0.64, 1.52, 77.09, -39.54, 0.836421, 86.6521, 1.45933, 73.545, 50.2082
0.34, -0.37, 0.83, -21.75, 71.4, -58.66, 0.970258, 94.9316, 1.46567, 75.5723, 33.9013
0.3, -0.2, 1.17, -60.91, -56.32, -120.16, 1.2243, 146.015, 1.47, 79.8087, 80.2122
