@relation exp_4th_02

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.29, -0.16, 0.85, -17.72, 0.77, 7.87, 0.91225, 19.4043, 1.37767, 27.1467, 31.7883
0.3, -0.34, 0.93, -3.1, 3.28, 0.11, 1.03465, 4.51448, 1.385, 26.832, 21.5652
0.29, -0.24, 0.79, 12.69, 14.67, 3.56, 0.8751, 19.721, 1.38, 27.3477, 37.8145
0.27, -0.2, 0.93, 2.78, -4.46, -3.29, 0.988838, 6.20033, 1.38333, 26.82, 21.5652
0.24, -0.21, 0.94, -4.02, 2.07, -2.85, 0.992623, 5.34489, 1.37733, 26.9017, 19.9484
0.31, -0.22, 0.78, -21, -2.03, -4.8, 0.867698, 21.637, 1.377, 26.7987, 38.7394
0.29, -0.42, 0.98, 0.81, 13.67, -1.32, 1.10494, 13.7574, 1.38667, 26.9743, 11.4783
0.28, -0.21, 0.87, -3.04, 11.73, -4.94, 0.937763, 13.0858, 1.38567, 27.3333, 29.5414
0.2, -0.07, 0.97, 1.94, -3.54, -0.29, 0.992875, 4.04713, 1.38333, 26.598, 14.0699
0.2, -0.05, 0.95, 0.72, 0.7, 1.65, 0.972111, 1.93155, 1.367, 26.1737, 18.1949
0.19, -0.07, 0.94, 1, 8.8, -0.37, 0.961561, 8.86436, 1.36167, 25.8557, 19.9484
0.17, -0.1, 0.94, 4.33, 6.03, 1.7, 0.960469, 7.61576, 1.357, 24.8267, 19.9484
0.18, -0.06, 0.95, 9.96, 1.38, -0.14, 0.968762, 10.0561, 1.34733, 24.2897, 18.1949
0.21, -0.06, 0.95, 10.31, 0.39, -0.07, 0.974782, 10.3176, 1.34, 23.3707, 18.1949
0.17, -0.05, 0.95, 7.78, 8.65, 1.61, 0.966385, 11.7449, 1.337, 22.8497, 18.1949
0.17, -0.05, 0.95, 0.95, -1.3, -2.78, 0.966385, 3.21262, 1.33233, 21.8527, 18.1949
0.2, -0.03, 0.94, 5.74, 5.09, -1.01, 0.961509, 7.73795, 1.32767, 20.7603, 19.9484
0.17, -0.03, 0.96, 3.97, 6.76, -2.43, 0.975397, 8.20752, 1.322, 19.504, 16.2602
0.18, -0.05, 0.95, -0.39, 8.13, -1.77, 0.968194, 8.32958, 1.31967, 18.4947, 18.1949
0.17, -0.03, 0.95, 0.21, 3.84, -4.23, 0.965557, 5.71687, 1.316, 17.4823, 18.1949
0.19, -0.36, 0.95, 10.46, 17.97, -0.77, 1.03354, 20.8069, 1.32533, 17.351, 18.1949
0.2, -0.19, 0.83, -9.67, 10.49, 6.39, 0.874643, 15.6327, 1.325, 17.4733, 33.9013
0.26, -0.35, 0.96, 25.44, -9.99, -2.37, 1.05437, 27.4337, 1.32733, 17.76, 16.2602
0.28, -0.27, 0.99, 9.28, -7.82, 7.32, 1.06367, 14.1723, 1.338, 17.689, 8.10961
0.34, -0.19, 0.87, 13.67, -10.7, -4.6, 0.953205, 17.9588, 1.33233, 17.3947, 29.5414
0.27, -0.22, 0.89, 5.36, 10.15, 8.08, 0.95572, 14.037, 1.327, 17.367, 27.1268
0.25, -0.23, 0.87, 1.37, 4.91, 9.65, 0.93397, 10.9136, 1.32533, 16.9323, 29.5414
0.26, -0.24, 0.97, -2.93, -9.13, 3.39, 1.03252, 10.1702, 1.32833, 16.661, 14.0699
0.29, -0.16, 0.85, -17.72, 0.77, 7.87, 0.91225, 19.4043, 1.32667, 17.0087, 31.7883
0.3, -0.34, 0.93, -3.1, 3.28, 0.11, 1.03465, 4.51448, 1.33, 16.71, 21.5652
0.29, -0.24, 0.79, 12.69, 14.67, 3.56, 0.8751, 19.721, 1.33067, 16.862, 37.8145
0.27, -0.2, 0.93, 2.78, -4.46, -3.29, 0.988838, 6.20033, 1.325, 16.9967, 21.5652
0.24, -0.21, 0.94, -4.02, 2.07, -2.85, 0.992623, 5.34489, 1.32733, 16.264, 19.9484
0.31, -0.22, 0.78, -21, -2.03, -4.8, 0.867698, 21.637, 1.32433, 16.8407, 38.7394
0.29, -0.42, 0.98, 0.81, 13.67, -1.32, 1.10494, 13.7574, 1.33433, 17.0693, 11.4783
0.28, -0.21, 0.87, -3.04, 11.73, -4.94, 0.937763, 13.0858, 1.336, 16.7987, 29.5414
0.17, -0, 0.94, 3.66, 4.31, -4.38, 0.955249, 7.15235, 1.31667, 16.6837, 19.9484
0.14, -0.03, 0.96, -1.12, 3.27, -1.37, 0.970618, 3.71809, 1.309, 16.2187, 16.2602
0.13, 0, 0.84, -34.18, -20.02, 15.57, 0.85, 42.5617, 1.3, 18.352, 32.8599
0.29, 0, 1.01, -38.89, -25.33, -9.26, 1.05081, 47.3264, 1.30333, 20.699, 89.427
0.27, -0.01, 1.06, -12.59, 27.26, -18.61, 1.09389, 35.3263, 1.308, 22.3087, 86.5602
0.04, 0.02, 0.81, -18.16, 24.77, -10.87, 0.811234, 32.5806, 1.29667, 23.7, 35.9041
0.01, -0.01, 0.99, -5.2, -40.35, 7.67, 0.990101, 41.4004, 1.29067, 25.0913, 8.10961
0.27, 0.16, 0.98, -19.75, -45.94, 18.91, 1.02903, 53.4615, 1.297, 27.5523, 11.4783
0.41, 0.16, 1, 9.01, -13.15, -29.02, 1.09257, 33.1099, 1.31033, 28.657, 0
0.31, 0.14, 0.97, -27.15, -24.86, -22.93, 1.02791, 43.3697, 1.31867, 30.9873, 14.0699
0.24, 0.06, 0.56, 15.72, -29.38, 34.95, 0.612209, 48.2888, 1.30833, 33.261, 55.9442
0.19, -0.36, 0.95, 10.46, 17.97, -0.77, 1.03354, 20.8069, 1.31967, 33.7957, 18.1949
0.2, -0.19, 0.83, -9.67, 10.49, 6.39, 0.874643, 15.6327, 1.321, 34.3377, 33.9013
0.26, -0.35, 0.96, 25.44, -9.99, -2.37, 1.05437, 27.4337, 1.335, 35.3217, 16.2602
0.28, -0.27, 0.99, 9.28, -7.82, 7.32, 1.06367, 14.1723, 1.33633, 35.1623, 8.10961
0.34, -0.19, 0.87, 13.67, -10.7, -4.6, 0.953205, 17.9588, 1.34233, 35.243, 29.5414
0.27, -0.22, 0.89, 5.36, 10.15, 8.08, 0.95572, 14.037, 1.336, 34.7693, 27.1268
0.25, -0.23, 0.87, 1.37, 4.91, 9.65, 0.93397, 10.9136, 1.32967, 34.4863, 29.5414
0.26, -0.24, 0.97, -2.93, -9.13, 3.39, 1.03252, 10.1702, 1.332, 34.0357, 14.0699
0.29, -0.16, 0.85, -17.72, 0.77, 7.87, 0.91225, 19.4043, 1.32933, 34.128, 31.7883
0.3, -0.34, 0.93, -3.1, 3.28, 0.11, 1.03465, 4.51448, 1.33667, 33.8133, 21.5652
0.29, -0.24, 0.79, 12.69, 14.67, 3.56, 0.8751, 19.721, 1.33167, 34.329, 37.8145
0.27, -0.2, 0.93, 2.78, -4.46, -3.29, 0.988838, 6.20033, 1.335, 33.8013, 21.5652
0.24, -0.21, 0.94, -4.02, 2.07, -2.85, 0.992623, 5.34489, 1.329, 33.883, 19.9484
0.31, -0.22, 0.78, -21, -2.03, -4.8, 0.867698, 21.637, 1.32867, 33.78, 38.7394
0.29, -0.42, 0.98, 0.81, 13.67, -1.32, 1.10494, 13.7574, 1.33833, 33.9557, 11.4783
0.28, -0.21, 0.87, -3.04, 11.73, -4.94, 0.937763, 13.0858, 1.33733, 34.3147, 29.5414
0.45, -0.14, 0.88, 82.66, 98.08, 40.5, 0.998248, 134.509, 1.34267, 40.7617, 28.3576
-0.14, 0.22, 1.58, -32.01, -49.9, -29.05, 1.60137, 66.0193, 1.351, 43.9337, 54.5495
0.47, 0.29, 0.79, -117, -101.01, 59.44, 0.963898, 165.605, 1.35733, 52.525, 37.8145
0.79, -0.4, 0.49, -39.11, 1.75, -32.86, 1.01203, 51.112, 1.37633, 54.5707, 60.6594
-0.01, -0.45, 0.61, 41, 138.98, -90.2, 0.75809, 170.682, 1.37433, 63.3847, 52.4105
-0.48, -0.5, 1.3, 80.13, 23.25, -73.05, 1.47323, 110.895, 1.418, 66.94, 72.5424
0.24, 0.26, 1.77, 2.09, -185.71, -53.44, 1.80502, 193.257, 1.45033, 72.532, 39.6461
0.58, 0.34, 0.53, -62.23, -17.56, 37.41, 0.856096, 74.7023, 1.454, 74.49, 57.9945
0.14, 0, -0.06, -10.34, 132.43, 12.07, 0.152315, 133.38, 1.43167, 77.858, 86.5602
0.15, -0.04, 0.39, 41.73, 66.8, 5.17, 0.419762, 78.9326, 1.41733, 79.874, 67.0455
0.23, -0.75, 1.94, 249.99, -239.91, 22.72, 2.09261, 347.229, 1.46767, 94.1413, 19.9484
0.51, 0.78, 1.52, -42.82, -36.9, 51.41, 1.78295, 76.4078, 1.509, 96.8063, 58.6677
0.19, -0.36, 0.95, 10.46, 17.97, -0.77, 1.03354, 20.8069, 1.51167, 95.2817, 18.1949
0.2, -0.19, 0.83, -9.67, 10.49, 6.39, 0.874643, 15.6327, 1.52367, 93.4983, 33.9013
0.26, -0.35, 0.96, 25.44, -9.99, -2.37, 1.05437, 27.4337, 1.526, 93.785, 16.2602
0.28, -0.27, 0.99, 9.28, -7.82, 7.32, 1.06367, 14.1723, 1.53667, 93.714, 8.10961
0.34, -0.19, 0.87, 13.67, -10.7, -4.6, 0.953205, 17.9588, 1.531, 93.4197, 29.5414
0.27, -0.22, 0.89, 5.36, 10.15, 8.08, 0.95572, 14.037, 1.52567, 93.392, 27.1268
0.25, -0.23, 0.87, 1.37, 4.91, 9.65, 0.93397, 10.9136, 1.524, 92.9573, 29.5414
0.26, -0.24, 0.97, -2.93, -9.13, 3.39, 1.03252, 10.1702, 1.527, 92.686, 14.0699
0.29, -0.16, 0.85, -17.72, 0.77, 7.87, 0.91225, 19.4043, 1.52533, 93.0337, 31.7883
0.3, -0.34, 0.93, -3.1, 3.28, 0.11, 1.03465, 4.51448, 1.52867, 92.735, 21.5652
0.29, -0.24, 0.79, 12.69, 14.67, 3.56, 0.8751, 19.721, 1.52933, 92.887, 37.8145
0.27, -0.2, 0.93, 2.78, -4.46, -3.29, 0.988838, 6.20033, 1.52367, 93.0217, 21.5652
0.24, -0.21, 0.94, -4.02, 2.07, -2.85, 0.992623, 5.34489, 1.526, 92.289, 19.9484
0.31, -0.22, 0.78, -21, -2.03, -4.8, 0.867698, 21.637, 1.523, 92.8657, 38.7394
0.29, -0.42, 0.98, 0.81, 13.67, -1.32, 1.10494, 13.7574, 1.533, 93.0943, 11.4783
0.28, -0.21, 0.87, -3.04, 11.73, -4.94, 0.937763, 13.0858, 1.53467, 92.8237, 29.5414
0.16, -0.3, -0.13, -79.39, 183.86, 19.27, 0.364005, 201.193, 1.498, 101.714, 82.5304
-0.17, -0.84, 1.84, 166.87, 9.13, -87.7, 2.0298, 188.733, 1.54767, 109.847, 32.8599
-0.5, 0.27, 2, -37.83, -114.68, -63.75, 2.07916, 136.553, 1.591, 109.681, 0
0.15, 0.42, 0.27, -60.78, -196.49, 77.42, 0.521344, 219.764, 1.55433, 117.139, 74.3357
0.43, 0.04, 0, -37.09, -77.15, 74.03, 0.431856, 113.173, 1.51833, 114.166, 90
0.79, -0.66, 1.27, 249.99, -7.97, -30.88, 1.63481, 252.016, 1.553, 121.337, 74.3357
0.06, 0.13, 1.82, -5.71, -46.78, 24.96, 1.82562, 53.3289, 1.58433, 114.913, 34.9152
0.69, 0.32, 0.64, -76.05, 28.88, 9.43, 0.994032, 81.8937, 1.56333, 112.844, 50.2082
0.21, 0.03, -0.03, -15.66, 126.19, 8.26, 0.214243, 127.426, 1.49667, 109.806, 88.2809
0.08, -0.56, 1.16, 49.95, 140.66, -25, 1.29058, 151.345, 1.50833, 113.086, 80.7931
0.19, -0.36, 0.95, 10.46, 17.97, -0.77, 1.03354, 20.8069, 1.55167, 108.898, 18.1949
0.2, -0.19, 0.83, -9.67, 10.49, 6.39, 0.874643, 15.6327, 1.573, 105.993, 33.9013
0.26, -0.35, 0.96, 25.44, -9.99, -2.37, 1.05437, 27.4337, 1.528, 90.166, 16.2602
